repetition,model_type,lead_time,cycle,activation,num_layers,neurons,dropout,loss_value,val_mae,val_mae12,val_me,val_me12,val_mape,mae_2021,mae12_2021,me_2021,me12_2021,mape_2021,metrics,timestamp,status,duration_sec
1.0,MAPE,78.0,0.0,selu,2.0,128.0,0.0,3.29744291305542,0.668296754360199,0.8052022457122803,0.0864042202943547,-0.0912739797691708,3.29744291305542,0.8027487397193909,1.1410956382751465,0.2899607088499115,-0.8780309636051407,4.92363166809082,"{""loss"": 3.1432418823242188, ""mape"": 3.1432418823242188, ""mae"": 0.640234649181366, ""val_loss"": 3.29744291305542, ""val_mape"": 3.29744291305542, ""val_mae"": 0.668296754360199, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8052022457122803, ""val_me"": 0.08640422029435474, ""val_me12"": -0.09127397976917088, ""mape_2021"": 4.92363166809082, ""mae_2021"": 0.8027487397193909, ""mae12_2021"": 1.1410956382751465, ""me_2021"": 0.2899607088499115, ""me12_2021"": -0.8780309636051407, ""epochs_trained"": 496}",2026-07-17T04:58:37.761489,completed,48.9
2.0,MAPE,78.0,0.0,selu,1.0,32.0,0.0,4.30095100402832,0.9164829254150392,0.8123836517333984,0.2976105084657365,0.084982646770092,4.30095100402832,1.030980348587036,1.10835063457489,0.5541234427621704,-0.7604150962679976,5.720865726470947,"{""loss"": 4.2137837409973145, ""mape"": 4.2137837409973145, ""mae"": 0.8942440748214722, ""val_loss"": 4.30095100402832, ""val_mape"": 4.30095100402832, ""val_mae"": 0.9164829254150391, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8123836517333984, ""val_me"": 0.29761050846573656, ""val_me12"": 0.08498264677009201, ""mape_2021"": 5.720865726470947, ""mae_2021"": 1.0309803485870361, ""mae12_2021"": 1.1083506345748901, ""me_2021"": 0.5541234427621704, ""me12_2021"": -0.7604150962679976, ""epochs_trained"": 1196}",2026-07-17T07:11:29.093594,completed,42.2
3.0,MAPE,78.0,0.0,selu,3.0,128.0,0.0,3.2921056747436523,0.6492137312889099,0.8147534728050232,0.0261768987237924,-0.0366617394823535,3.2921056747436523,0.7502168416976929,1.148931622505188,0.239982739756464,-0.8755866803013703,4.79024076461792,"{""loss"": 3.3148322105407715, ""mape"": 3.3148322105407715, ""mae"": 0.6646851897239685, ""val_loss"": 3.2921056747436523, ""val_mape"": 3.2921056747436523, ""val_mae"": 0.6492137312889099, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8147534728050232, ""val_me"": 0.026176898723792426, ""val_me12"": -0.03666173948235355, ""mape_2021"": 4.79024076461792, ""mae_2021"": 0.7502168416976929, ""mae12_2021"": 1.148931622505188, ""me_2021"": 0.239982739756464, ""me12_2021"": -0.8755866803013703, ""epochs_trained"": 237}",2026-07-17T09:37:50.190624,completed,19.4
1.0,MAPE,78.0,0.0,selu,3.0,128.0,0.0,3.32925796508789,0.6580851674079895,0.8150334358215332,0.0495679675729396,0.0172451284530353,3.32925796508789,0.7525719404220581,1.0603851079940796,0.2327647332145169,-0.700726615231424,4.7290120124816895,"{""loss"": 3.1855316162109375, ""mape"": 3.1855316162109375, ""mae"": 0.644843339920044, ""val_loss"": 3.3292579650878906, ""val_mape"": 3.3292579650878906, ""val_mae"": 0.6580851674079895, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8150334358215332, ""val_me"": 0.04956796757293966, ""val_me12"": 0.017245128453035396, ""mape_2021"": 4.7290120124816895, ""mae_2021"": 0.7525719404220581, ""mae12_2021"": 1.0603851079940796, ""me_2021"": 0.23276473321451696, ""me12_2021"": -0.700726615231424, ""epochs_trained"": 277}",2026-07-17T04:59:56.577364,completed,21.5
1.0,MAPE,78.0,0.0,selu,2.0,256.0,0.0,3.2204158306121826,0.6488620042800903,0.8155826926231384,0.0567769293073721,-0.1607374101803436,3.2204158306121826,0.7718177437782288,1.166585087776184,0.2662702691406098,-0.8395794536410057,4.908168315887451,"{""loss"": 2.9762895107269287, ""mape"": 2.9762895107269287, ""mae"": 0.6041185855865479, ""val_loss"": 3.2204158306121826, ""val_mape"": 3.2204158306121826, ""val_mae"": 0.6488620042800903, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8155826926231384, ""val_me"": 0.05677692930737212, ""val_me12"": -0.16073741018034368, ""mape_2021"": 4.908168315887451, ""mae_2021"": 0.7718177437782288, ""mae12_2021"": 1.166585087776184, ""me_2021"": 0.2662702691406098, ""me12_2021"": -0.8395794536410057, ""epochs_trained"": 377}",2026-07-17T04:58:38.940620,completed,36.0
3.0,MAPE,78.0,0.0,selu,2.0,128.0,0.0,3.36057186126709,0.6778113842010498,0.8169379830360413,0.1046282808160169,-0.014890282474226,3.36057186126709,0.7824193835258484,0.954148292541504,0.3200930740662062,-0.6446969775595549,4.6854753494262695,"{""loss"": 3.190282106399536, ""mape"": 3.190282106399536, ""mae"": 0.650288999080658, ""val_loss"": 3.36057186126709, ""val_mape"": 3.36057186126709, ""val_mae"": 0.6778113842010498, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8169379830360413, ""val_me"": 0.10462828081601694, ""val_me12"": -0.014890282474226099, ""mape_2021"": 4.6854753494262695, ""mae_2021"": 0.7824193835258484, ""mae12_2021"": 0.9541482925415039, ""me_2021"": 0.32009307406620624, ""me12_2021"": -0.6446969775595549, ""epochs_trained"": 492}",2026-07-17T09:35:48.636073,completed,47.0
2.0,MAPE,78.0,0.0,selu,2.0,32.0,0.0,3.3600738048553467,0.668213427066803,0.8185685873031616,0.0065137242448249,0.123538621616499,3.3600738048553467,0.7951215505599976,0.9798451066017152,0.1746049477854957,-0.60082569306255,4.751368522644043,"{""loss"": 3.3200695514678955, ""mape"": 3.3200695514678955, ""mae"": 0.6728950142860413, ""val_loss"": 3.3600738048553467, ""val_mape"": 3.3600738048553467, ""val_mae"": 0.668213427066803, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8185685873031616, ""val_me"": 0.006513724244824922, ""val_me12"": 0.12353862161649903, ""mape_2021"": 4.751368522644043, ""mae_2021"": 0.7951215505599976, ""mae12_2021"": 0.9798451066017151, ""me_2021"": 0.17460494778549576, ""me12_2021"": -0.60082569306255, ""epochs_trained"": 734}",2026-07-17T07:14:43.706657,completed,37.5
1.0,MAPE,78.0,0.0,selu,3.0,16.0,0.0,3.446157455444336,0.6847784519195557,0.8308756947517395,-0.0284558412264638,0.0919724741051762,3.446157455444336,0.7630934119224548,0.7396756410598755,0.0872733671209011,-0.3525046875743905,4.255889415740967,"{""loss"": 3.2397284507751465, ""mape"": 3.2397284507751465, ""mae"": 0.6584306955337524, ""val_loss"": 3.446157455444336, ""val_mape"": 3.446157455444336, ""val_mae"": 0.6847784519195557, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8308756947517395, ""val_me"": -0.02845584122646384, ""val_me12"": 0.09197247410517624, ""mape_2021"": 4.255889415740967, ""mae_2021"": 0.7630934119224548, ""mae12_2021"": 0.7396756410598755, ""me_2021"": 0.08727336712090117, ""me12_2021"": -0.3525046875743905, ""epochs_trained"": 971}",2026-07-17T04:59:22.247550,completed,42.7
1.0,MAPE,78.0,0.0,selu,2.0,16.0,0.0,3.716369152069092,0.7536951303482056,0.8346894383430481,0.1221330021934189,-0.0439352003001788,3.716369152069092,0.882959246635437,1.139042615890503,0.378725849717925,-0.8369844275949679,5.215693950653076,"{""loss"": 3.6903486251831055, ""mape"": 3.6903486251831055, ""mae"": 0.760509729385376, ""val_loss"": 3.716369152069092, ""val_mape"": 3.716369152069092, ""val_mae"": 0.7536951303482056, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8346894383430481, ""val_me"": 0.12213300219341895, ""val_me12"": -0.043935200300178834, ""mape_2021"": 5.215693950653076, ""mae_2021"": 0.882959246635437, ""mae12_2021"": 1.139042615890503, ""me_2021"": 0.37872584971792506, ""me12_2021"": -0.8369844275949679, ""epochs_trained"": 1197}",2026-07-17T04:56:57.540670,completed,52.4
3.0,MAPE,78.0,1.0,selu,1.0,128.0,0.0,4.696389675140381,1.0130411386489868,0.764710545539856,0.1824786333676405,0.1149580387472049,4.696389675140381,0.9482232928276062,0.8258859515190125,0.2798182374929594,0.2011353157417138,4.914928436279297,"{""loss"": 4.168326377868652, ""mape"": 4.168326377868652, ""mae"": 0.9079172015190125, ""val_loss"": 4.696389675140381, ""val_mape"": 4.696389675140381, ""val_mae"": 1.0130411386489868, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.764710545539856, ""val_me"": 0.18247863336764056, ""val_me12"": 0.11495803874720492, ""mape_2021"": 4.914928436279297, ""mae_2021"": 0.9482232928276062, ""mae12_2021"": 0.8258859515190125, ""me_2021"": 0.2798182374929594, ""me12_2021"": 0.20113531574171387, ""epochs_trained"": 529}",2026-07-17T10:11:04.502789,completed,45.5
3.0,MAPE,78.0,1.0,selu,1.0,256.0,0.0,5.1232523918151855,1.1151100397109983,0.7679179310798645,0.2501049989552411,0.1571194982213302,5.1232523918151855,1.1397017240524292,0.8336080312728882,0.4953806180480382,0.3799133326814731,5.680961608886719,"{""loss"": 4.49762487411499, ""mape"": 4.49762487411499, ""mae"": 1.0132509469985962, ""val_loss"": 5.1232523918151855, ""val_mape"": 5.1232523918151855, ""val_mae"": 1.1151100397109985, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7679179310798645, ""val_me"": 0.25010499895524113, ""val_me12"": 0.15711949822133028, ""mape_2021"": 5.680961608886719, ""mae_2021"": 1.1397017240524292, ""mae12_2021"": 0.8336080312728882, ""me_2021"": 0.4953806180480382, ""me12_2021"": 0.37991333268147315, ""epochs_trained"": 447}",2026-07-17T10:11:12.686421,completed,38.7
3.0,MAPE,78.0,1.0,selu,2.0,128.0,0.0,3.905580997467041,0.8249992728233337,0.7712039351463318,0.3147092485098424,0.0638347243425608,3.905580997467041,0.8988244533538818,0.7129824161529541,0.3830518304253967,-0.0255794526017877,4.765715599060059,"{""loss"": 3.5027785301208496, ""mape"": 3.5027785301208496, ""mae"": 0.7246863842010498, ""val_loss"": 3.905580997467041, ""val_mape"": 3.905580997467041, ""val_mae"": 0.8249992728233337, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7712039351463318, ""val_me"": 0.3147092485098424, ""val_me12"": 0.06383472434256081, ""mape_2021"": 4.765715599060059, ""mae_2021"": 0.8988244533538818, ""mae12_2021"": 0.7129824161529541, ""me_2021"": 0.38305183042539676, ""me12_2021"": -0.02557945260178772, ""epochs_trained"": 317}",2026-07-17T10:12:39.099355,completed,24.7
1.0,MAPE,78.0,1.0,selu,1.0,128.0,0.0,4.421438694000244,0.932548463344574,0.7738980650901794,0.1930708077765053,0.1600826509252144,4.421438694000244,0.8687822222709656,0.8128277063369751,0.2673496549409742,0.1564498982314207,4.624978542327881,"{""loss"": 3.8671038150787354, ""mape"": 3.8671038150787354, ""mae"": 0.8235123753547668, ""val_loss"": 4.421438694000244, ""val_mape"": 4.421438694000244, ""val_mae"": 0.932548463344574, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7738980650901794, ""val_me"": 0.19307080777650537, ""val_me12"": 0.16008265092521443, ""mape_2021"": 4.624978542327881, ""mae_2021"": 0.8687822222709656, ""mae12_2021"": 0.8128277063369751, ""me_2021"": 0.26734965494097424, ""me12_2021"": 0.15644989823142072, ""epochs_trained"": 571}",2026-07-17T05:35:47.610059,completed,49.6
1.0,MAPE,78.0,1.0,selu,1.0,256.0,0.0,5.083219528198242,1.1160186529159546,0.7747283577919006,0.3278607421088667,0.2214129161623673,5.083219528198242,1.210705280303955,0.9444534778594972,0.570468293233774,0.6531226104978658,6.115769863128662,"{""loss"": 4.658900260925293, ""mape"": 4.658900260925293, ""mae"": 1.039076805114746, ""val_loss"": 5.083219528198242, ""val_mape"": 5.083219528198242, ""val_mae"": 1.1160186529159546, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7747283577919006, ""val_me"": 0.32786074210886673, ""val_me12"": 0.22141291616236738, ""mape_2021"": 6.115769863128662, ""mae_2021"": 1.210705280303955, ""mae12_2021"": 0.9444534778594971, ""me_2021"": 0.570468293233774, ""me12_2021"": 0.6531226104978658, ""epochs_trained"": 415}",2026-07-17T05:35:50.693424,completed,37.2
2.0,MAPE,78.0,1.0,selu,1.0,64.0,0.0,4.759531497955322,1.0287907123565674,0.7838747501373291,0.1988492155736987,0.2265017233581185,4.759531497955322,0.9718233942985536,0.8904234766960144,0.3130886635395917,-0.2023044656453812,5.165607452392578,"{""loss"": 4.329970359802246, ""mape"": 4.329970359802246, ""mae"": 0.9401213526725769, ""val_loss"": 4.759531497955322, ""val_mape"": 4.759531497955322, ""val_mae"": 1.0287907123565674, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7838747501373291, ""val_me"": 0.1988492155736987, ""val_me12"": 0.22650172335811855, ""mape_2021"": 5.165607452392578, ""mae_2021"": 0.9718233942985535, ""mae12_2021"": 0.8904234766960144, ""me_2021"": 0.3130886635395917, ""me12_2021"": -0.2023044656453812, ""epochs_trained"": 788}",2026-07-17T07:46:54.272367,completed,31.0
2.0,MAPE,78.0,1.0,selu,1.0,256.0,0.0,4.342698574066162,0.8846477270126343,0.7856243252754211,0.297177828822785,0.1564480666360643,4.342698574066162,0.8563297986984253,0.804039716720581,0.375567375209459,0.32949178974502,4.607017517089844,"{""loss"": 3.573464870452881, ""mape"": 3.573464870452881, ""mae"": 0.7522737979888916, ""val_loss"": 4.342698574066162, ""val_mape"": 4.342698574066162, ""val_mae"": 0.8846477270126343, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7856243252754211, ""val_me"": 0.297177828822785, ""val_me12"": 0.1564480666360643, ""mape_2021"": 4.607017517089844, ""mae_2021"": 0.8563297986984253, ""mae12_2021"": 0.804039716720581, ""me_2021"": 0.375567375209459, ""me12_2021"": 0.32949178974502, ""epochs_trained"": 505}",2026-07-17T07:47:52.988052,completed,43.3
3.0,MAPE,78.0,1.0,selu,2.0,32.0,0.0,4.087626934051514,0.8584327101707458,0.7879303097724915,0.4160913420341364,0.0747317472326141,4.087626934051514,1.057703137397766,0.8788039684295654,0.6078834305721058,-0.3006680624534085,5.576870918273926,"{""loss"": 4.034945964813232, ""mape"": 4.034945964813232, ""mae"": 0.842803418636322, ""val_loss"": 4.087626934051514, ""val_mape"": 4.087626934051514, ""val_mae"": 0.8584327101707458, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7879303097724915, ""val_me"": 0.41609134203413645, ""val_me12"": 0.07473174723261418, ""mape_2021"": 5.576870918273926, ""mae_2021"": 1.0577031373977661, ""mae12_2021"": 0.8788039684295654, ""me_2021"": 0.6078834305721058, ""me12_2021"": -0.30066806245340855, ""epochs_trained"": 609}",2026-07-17T10:12:00.037683,completed,24.4
2.0,MAPE,78.0,1.0,selu,2.0,16.0,0.0,4.760625839233398,1.0253404378890991,0.7941158413887024,0.5842930022573573,0.0093237667790896,4.760625839233398,1.3437538146972656,0.9736193418502808,0.9319197398536494,-0.4995205401176055,6.828090667724609,"{""loss"": 5.025004863739014, ""mape"": 5.025004863739014, ""mae"": 1.081202745437622, ""val_loss"": 4.760625839233398, ""val_mape"": 4.760625839233398, ""val_mae"": 1.0253404378890991, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.7941158413887024, ""val_me"": 0.5842930022573573, ""val_me12"": 0.0093237667790896, ""mape_2021"": 6.828090667724609, ""mae_2021"": 1.3437538146972656, ""mae12_2021"": 0.9736193418502808, ""me_2021"": 0.9319197398536494, ""me12_2021"": -0.4995205401176055, ""epochs_trained"": 837}",2026-07-17T07:50:03.981282,completed,37.3
3.0,MAPE,78.0,1.0,selu,3.0,16.0,0.0,3.7346794605255127,0.7629594206809998,0.8061926960945129,0.2346185487334927,-0.0922006425922509,3.7346794605255127,0.7659481763839722,0.91724294424057,0.2460907602189124,-0.4617716233531033,4.432665824890137,"{""loss"": 3.131434679031372, ""mape"": 3.131434679031372, ""mae"": 0.6311237215995789, ""val_loss"": 3.7346794605255127, ""val_mape"": 3.7346794605255127, ""val_mae"": 0.7629594206809998, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8061926960945129, ""val_me"": 0.23461854873349278, ""val_me12"": -0.09220064259225096, ""mape_2021"": 4.432665824890137, ""mae_2021"": 0.7659481763839722, ""mae12_2021"": 0.9172429442405701, ""me_2021"": 0.24609076021891246, ""me12_2021"": -0.46177162335310334, ""epochs_trained"": 747}",2026-07-17T10:13:39.422106,completed,32.3
1.0,MAPE,78.0,1.0,selu,2.0,16.0,0.0,4.535182476043701,0.9708753824234008,0.8093360662460327,0.5193288662187355,-0.0881314123644362,4.535182476043701,1.2038153409957886,0.9586158394813538,0.8005081871805971,-0.5201005124565027,6.250737190246582,"{""loss"": 4.438088417053223, ""mape"": 4.438088417053223, ""mae"": 0.9436587691307068, ""val_loss"": 4.535182476043701, ""val_mape"": 4.535182476043701, ""val_mae"": 0.9708753824234009, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8093360662460327, ""val_me"": 0.5193288662187355, ""val_me12"": -0.08813141236443624, ""mape_2021"": 6.250737190246582, ""mae_2021"": 1.2038153409957886, ""mae12_2021"": 0.9586158394813538, ""me_2021"": 0.8005081871805971, ""me12_2021"": -0.5201005124565027, ""epochs_trained"": 708}",2026-07-17T05:36:37.075428,completed,33.4
3.0,MAPE,78.0,1.0,selu,2.0,16.0,0.0,3.6506905555725098,0.7395493388175964,0.8102470636367798,0.3158715326942919,-0.0280879678457271,3.6506905555725098,0.7416785359382629,0.9256897568702698,0.3008564099588462,-0.4259127615960059,4.359785556793213,"{""loss"": 3.1842033863067627, ""mape"": 3.1842033863067627, ""mae"": 0.6384966969490051, ""val_loss"": 3.6506905555725098, ""val_mape"": 3.6506905555725098, ""val_mae"": 0.7395493388175964, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8102470636367798, ""val_me"": 0.3158715326942919, ""val_me12"": -0.02808796784572716, ""mape_2021"": 4.359785556793213, ""mae_2021"": 0.7416785359382629, ""mae12_2021"": 0.9256897568702698, ""me_2021"": 0.3008564099588462, ""me12_2021"": -0.4259127615960059, ""epochs_trained"": 802}",2026-07-17T10:12:01.188980,completed,36.4
2.0,MAPE,78.0,1.0,selu,2.0,128.0,0.0,3.8835794925689697,0.7759091258049011,0.8120929598808289,0.39295191928634,0.095455045261606,3.8835794925689697,0.8012804388999939,0.687472403049469,0.3640139090688273,0.025799556962102,4.3824567794799805,"{""loss"": 3.046111822128296, ""mape"": 3.046111822128296, ""mae"": 0.6267320513725281, ""val_loss"": 3.8835794925689697, ""val_mape"": 3.8835794925689697, ""val_mae"": 0.7759091258049011, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8120929598808289, ""val_me"": 0.39295191928634, ""val_me12"": 0.09545504526160602, ""mape_2021"": 4.3824567794799805, ""mae_2021"": 0.8012804388999939, ""mae12_2021"": 0.687472403049469, ""me_2021"": 0.3640139090688273, ""me12_2021"": 0.025799556962102038, ""epochs_trained"": 506}",2026-07-17T07:50:51.010289,completed,34.5
1.0,MAPE,78.0,1.0,selu,2.0,32.0,0.0,4.152591228485107,0.8755547404289246,0.8163003921508789,0.4040996720450966,0.1493524605229059,4.152591228485107,1.077655553817749,0.8143486380577087,0.6382935112935105,-0.1389307799689146,5.569314479827881,"{""loss"": 4.030513763427734, ""mape"": 4.030513763427734, ""mae"": 0.8455767035484314, ""val_loss"": 4.152591228485107, ""val_mape"": 4.152591228485107, ""val_mae"": 0.8755547404289246, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8163003921508789, ""val_me"": 0.40409967204509667, ""val_me12"": 0.14935246052290593, ""mape_2021"": 5.569314479827881, ""mae_2021"": 1.077655553817749, ""mae12_2021"": 0.8143486380577087, ""me_2021"": 0.6382935112935105, ""me12_2021"": -0.13893077996891467, ""epochs_trained"": 576}",2026-07-17T05:36:38.985044,completed,22.8
2.0,MAPE,78.0,1.0,selu,2.0,64.0,0.0,4.170351028442383,0.8518199920654297,0.8180109858512878,0.3884830036977249,-0.1061304395415081,4.170351028442383,0.9452472925186156,0.7520284056663513,0.4408448033829065,-0.3156684292316939,5.016012668609619,"{""loss"": 3.5239510536193848, ""mape"": 3.5239510536193848, ""mae"": 0.7359108328819275, ""val_loss"": 4.170351028442383, ""val_mape"": 4.170351028442383, ""val_mae"": 0.8518199920654297, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8180109858512878, ""val_me"": 0.3884830036977249, ""val_me12"": -0.10613043954150818, ""mape_2021"": 5.016012668609619, ""mae_2021"": 0.9452472925186157, ""mae12_2021"": 0.7520284056663513, ""me_2021"": 0.4408448033829065, ""me12_2021"": -0.31566842923169397, ""epochs_trained"": 476}",2026-07-17T07:50:42.588473,completed,37.4
2.0,MAPE,78.0,1.0,selu,2.0,32.0,0.0,3.828878402709961,0.79618239402771,0.820732831954956,0.3246366768926332,-0.049921633889666,3.828878402709961,0.9133887887001038,0.9039666056632996,0.4416036413501989,-0.4372710314657352,5.056265830993652,"{""loss"": 3.5975406169891357, ""mape"": 3.5975406169891357, ""mae"": 0.7413656711578369, ""val_loss"": 3.828878402709961, ""val_mape"": 3.828878402709961, ""val_mae"": 0.79618239402771, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.820732831954956, ""val_me"": 0.3246366768926332, ""val_me12"": -0.04992163388966606, ""mape_2021"": 5.056265830993652, ""mae_2021"": 0.9133887887001038, ""mae12_2021"": 0.9039666056632996, ""me_2021"": 0.4416036413501989, ""me12_2021"": -0.43727103146573526, ""epochs_trained"": 678}",2026-07-17T07:50:04.556056,completed,25.8
1.0,MAPE,78.0,1.0,selu,2.0,128.0,0.0,4.058409214019775,0.8074009418487549,0.8218269944190979,0.4022402063334638,-0.0910181114816835,4.058409214019775,0.8428479433059692,0.6839093565940857,0.3982707834350895,-0.0719657828005602,4.501251697540283,"{""loss"": 3.1865968704223633, ""mape"": 3.1865968704223633, ""mae"": 0.659008800983429, ""val_loss"": 4.058409214019775, ""val_mape"": 4.058409214019775, ""val_mae"": 0.8074009418487549, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8218269944190979, ""val_me"": 0.4022402063334638, ""val_me12"": -0.09101811148168357, ""mape_2021"": 4.501251697540283, ""mae_2021"": 0.8428479433059692, ""mae12_2021"": 0.6839093565940857, ""me_2021"": 0.39827078343508954, ""me12_2021"": -0.07196578280056025, ""epochs_trained"": 402}",2026-07-17T05:37:19.440400,completed,27.1
2.0,MAPE,78.0,1.0,leaky_relu,3.0,16.0,0.0,4.139698505401611,0.8459457159042358,0.8229844570159912,0.3103169779129763,0.0864984115414584,4.139698505401611,0.8255376815795898,0.9191325306892396,0.3017000639874951,-0.2261735605326466,4.629364013671875,"{""loss"": 3.619001865386963, ""mape"": 3.619001865386963, ""mae"": 0.7327739596366882, ""val_loss"": 4.139698505401611, ""val_mape"": 4.139698505401611, ""val_mae"": 0.8459457159042358, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8229844570159912, ""val_me"": 0.3103169779129763, ""val_me12"": 0.08649841154145849, ""mape_2021"": 4.629364013671875, ""mae_2021"": 0.8255376815795898, ""mae12_2021"": 0.9191325306892395, ""me_2021"": 0.30170006398749516, ""me12_2021"": -0.22617356053264664, ""epochs_trained"": 927}",2026-07-17T07:42:01.088776,completed,45.9
3.0,MAPE,78.0,1.0,selu,1.0,16.0,0.0,5.559478282928467,1.2626230716705322,0.8230774402618408,0.7429461182302097,-0.0532654862854896,5.559478282928467,1.3903931379318235,0.9930132627487184,0.93698041728867,-0.4973523868084457,6.863001823425293,"{""loss"": 5.006100654602051, ""mape"": 5.006100654602051, ""mae"": 1.1048821210861206, ""val_loss"": 5.559478282928467, ""val_mape"": 5.559478282928467, ""val_mae"": 1.2626230716705322, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8230774402618408, ""val_me"": 0.7429461182302097, ""val_me12"": -0.0532654862854896, ""mape_2021"": 6.863001823425293, ""mae_2021"": 1.3903931379318237, ""mae12_2021"": 0.9930132627487183, ""me_2021"": 0.9369804172886699, ""me12_2021"": -0.4973523868084457, ""epochs_trained"": 1385}",2026-07-17T10:09:53.411829,completed,62.1
3.0,MAPE,78.0,1.0,selu,3.0,32.0,0.0,4.020180702209473,0.8195858597755432,0.8256532549858093,0.3662901927010981,0.0764254321256651,4.020180702209473,0.8942963480949402,0.7084411382675171,0.4278242390693836,-0.0644558899424093,4.698948860168457,"{""loss"": 3.5368306636810303, ""mape"": 3.5368306636810303, ""mae"": 0.7373753190040588, ""val_loss"": 4.020180702209473, ""val_mape"": 4.020180702209473, ""val_mae"": 0.8195858597755432, ""lr"": 0.00010000000474974513, ""val_mae12"": 0.8256532549858093, ""val_me"": 0.36629019270109814, ""val_me12"": 0.0764254321256651, ""mape_2021"": 4.698948860168457, ""mae_2021"": 0.8942963480949402, ""mae12_2021"": 0.7084411382675171, ""me_2021"": 0.4278242390693836, ""me12_2021"": -0.06445588994240932, ""epochs_trained"": 407}",2026-07-17T10:14:08.992480,completed,28.9
2.0,MAPE,78.0,2.0,selu,3.0,256.0,0.0,3.598305940628052,0.725091814994812,0.8519412875175476,0.1474213128194871,0.3519718562153202,3.598305940628052,0.6805781722068787,0.8604907989501953,0.1201437243715598,-0.308490614235203,4.076127529144287,"{""loss"": 3.0727505683898926, ""mape"": 3.0727505683898926, ""mae"": 0.6250070929527283, ""val_loss"": 3.5983059406280518, ""val_mape"": 3.5983059406280518, ""val_mae"": 0.725091814994812, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8519412875175476, ""val_me"": 0.14742131281948712, ""val_me12"": 0.35197185621532023, ""mape_2021"": 4.076127529144287, ""mae_2021"": 0.6805781722068787, ""mae12_2021"": 0.8604907989501953, ""me_2021"": 0.12014372437155986, ""me12_2021"": -0.308490614235203, ""epochs_trained"": 185}",2026-07-17T08:26:49.399472,completed,35.7
1.0,MAPE,78.0,2.0,selu,3.0,256.0,0.0,3.663340330123901,0.7399352788925171,0.8520402908325195,0.1442703266841369,0.3129841102603135,3.663340330123901,0.6968247890472412,0.8753527402877808,0.1638589084949202,-0.3732734673225789,4.051220893859863,"{""loss"": 3.0710461139678955, ""mape"": 3.0710461139678955, ""mae"": 0.6291459798812866, ""val_loss"": 3.6633403301239014, ""val_mape"": 3.6633403301239014, ""val_mae"": 0.7399352788925171, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8520402908325195, ""val_me"": 0.14427032668413695, ""val_me12"": 0.3129841102603135, ""mape_2021"": 4.051220893859863, ""mae_2021"": 0.6968247890472412, ""mae12_2021"": 0.8753527402877808, ""me_2021"": 0.1638589084949202, ""me12_2021"": -0.37327346732257893, ""epochs_trained"": 190}",2026-07-17T06:11:07.243688,completed,32.4
3.0,MAPE,78.0,2.0,selu,3.0,256.0,0.0,3.503624677658081,0.7006607055664062,0.8524655103683472,0.1170437346458979,0.280662981513303,3.503624677658081,0.6830582618713379,0.9637170433998108,0.1346048548662613,-0.4387537967164019,4.1497321128845215,"{""loss"": 3.0657503604888916, ""mape"": 3.0657503604888916, ""mae"": 0.6257354021072388, ""val_loss"": 3.503624677658081, ""val_mape"": 3.503624677658081, ""val_mae"": 0.7006607055664062, ""lr"": 1.0000000656873453e-05, ""val_mae12"": 0.8524655103683472, ""val_me"": 0.11704373464589796, ""val_me12"": 0.28066298151330304, ""mape_2021"": 4.1497321128845215, ""mae_2021"": 0.6830582618713379, ""mae12_2021"": 0.9637170433998108, ""me_2021"": 0.1346048548662613, ""me12_2021"": -0.43875379671640197, ""epochs_trained"": 173}",2026-07-17T10:43:49.856744,completed,33.0
