lead_time,cycle,neurons,dropout,activation,num_layers,val_mae12,n_reps
54.0,3.0,64.0,0.1,relu,1.0,1.1255920728047688,3
54.0,3.0,256.0,0.1,leaky_relu,1.0,1.1307846307754517,3
54.0,3.0,128.0,0.1,leaky_relu,1.0,1.1323739290237427,3
54.0,3.0,16.0,0.05,relu,1.0,1.1419206857681274,3
54.0,3.0,128.0,0.0,selu,1.0,1.146722396214803,3
54.0,3.0,256.0,0.0,leaky_relu,1.0,1.1567803621292114,3
60.0,0.0,256.0,0.0,selu,2.0,0.7408651312192281,3
60.0,0.0,256.0,0.0,selu,1.0,0.7474049131075541,3
60.0,0.0,256.0,0.0,selu,3.0,0.7552192211151123,3
60.0,0.0,128.0,0.0,selu,2.0,0.7696596185366312,3
60.0,0.0,128.0,0.0,selu,3.0,0.7797367175420126,3
60.0,0.0,64.0,0.0,selu,3.0,0.7886595924695333,3
60.0,0.0,32.0,0.0,selu,3.0,0.7927640080451965,3
60.0,0.0,16.0,0.0,leaky_relu,1.0,0.8012755513191223,3
60.0,0.0,16.0,0.0,selu,3.0,0.8046427766482035,3
60.0,0.0,64.0,0.0,selu,2.0,0.8158579667409261,3
60.0,0.0,128.0,0.0,selu,1.0,0.8245733578999838,3
60.0,0.0,16.0,0.0,selu,2.0,0.8323212464650472,3
60.0,0.0,32.0,0.0,selu,2.0,0.836437980333964,3
60.0,0.0,16.0,0.0,selu,1.0,0.8519401748975118,3
60.0,0.0,64.0,0.0,selu,1.0,0.8721239765485128,3
60.0,0.0,128.0,0.0,relu,2.0,0.8937188188234965,3
60.0,0.0,256.0,0.0,relu,2.0,0.9148509701093038,3
60.0,0.0,256.0,0.05,relu,2.0,0.9453258713086446,3
60.0,0.0,256.0,0.1,leaky_relu,3.0,0.9550180037816366,3
60.0,0.0,256.0,0.05,leaky_relu,3.0,0.9696393013000488,3
60.0,1.0,256.0,0.0,selu,1.0,0.7635008891423544,3
60.0,1.0,32.0,0.0,selu,2.0,0.8195622165997823,3
60.0,1.0,64.0,0.0,selu,3.0,0.8310871124267578,3
60.0,1.0,16.0,0.0,selu,2.0,0.8335966269175211,3
60.0,1.0,64.0,0.0,selu,2.0,0.8392672936121622,3
60.0,1.0,32.0,0.0,selu,3.0,0.8484961787859598,3
60.0,1.0,128.0,0.0,selu,2.0,0.853624145189921,3
60.0,1.0,16.0,0.0,selu,3.0,0.8629774451255798,3
60.0,1.0,16.0,0.0,selu,1.0,0.8692073822021484,3
60.0,1.0,256.0,0.0,selu,3.0,0.872970461845398,3
60.0,1.0,128.0,0.0,selu,3.0,0.8733590642611185,3
60.0,1.0,32.0,0.0,relu,2.0,0.8735174934069315,3
60.0,1.0,256.0,0.1,leaky_relu,1.0,0.9107256730397543,3
60.0,1.0,256.0,0.0,leaky_relu,2.0,0.9149579604466757,3
60.0,1.0,64.0,0.0,leaky_relu,2.0,0.9173056681950887,3
60.0,1.0,128.0,0.0,leaky_relu,2.0,0.9314871033032736,3
60.0,1.0,256.0,0.0,selu,2.0,0.9331421057383219,3
60.0,1.0,64.0,0.0,relu,2.0,0.9382026195526123,3
60.0,1.0,128.0,0.0,relu,2.0,0.9444868763287863,3
60.0,1.0,32.0,0.0,leaky_relu,3.0,0.9559613664944967,3
60.0,2.0,256.0,0.0,selu,3.0,0.8993325233459473,3
60.0,2.0,32.0,0.0,selu,2.0,0.9065303802490234,3
60.0,2.0,256.0,0.0,selu,2.0,0.9116925001144409,3
60.0,2.0,64.0,0.0,selu,2.0,0.9182773232460022,3
60.0,2.0,64.0,0.0,selu,3.0,0.9184203346570333,3
60.0,2.0,256.0,0.0,selu,1.0,0.9226049184799194,3
60.0,2.0,128.0,0.0,selu,1.0,0.9266598423322042,3
60.0,2.0,128.0,0.0,selu,3.0,0.9323120514551798,3
60.0,2.0,128.0,0.0,selu,2.0,0.9390465617179871,3
60.0,2.0,32.0,0.0,selu,3.0,0.9599521160125732,3
60.0,2.0,128.0,0.0,leaky_relu,2.0,1.0143309831619263,3
60.0,2.0,16.0,0.0,selu,3.0,1.0191364884376526,3
60.0,2.0,256.0,0.0,leaky_relu,2.0,1.0483500560124714,3
60.0,2.0,128.0,0.0,leaky_relu,3.0,1.06297900279363,3
60.0,2.0,16.0,0.3,leaky_relu,1.0,1.0888281464576721,3
60.0,2.0,256.0,0.0,relu,2.0,1.1183237234751384,3
60.0,2.0,256.0,0.0,leaky_relu,3.0,1.135985533396403,3
60.0,2.0,128.0,0.0,relu,2.0,1.1450597842534382,3
60.0,2.0,128.0,0.3,leaky_relu,3.0,1.266248106956482,3
60.0,2.0,128.0,0.1,leaky_relu,3.0,1.2754201491673787,3
60.0,3.0,64.0,0.1,relu,1.0,0.9609829187393188,3
60.0,3.0,256.0,0.3,leaky_relu,1.0,0.9896697799364725,3
60.0,3.0,32.0,0.1,relu,1.0,0.9937506318092346,3
60.0,3.0,64.0,0.05,relu,1.0,1.0577404499053953,3
60.0,3.0,128.0,0.1,relu,1.0,1.0589838822682698,3
60.0,3.0,16.0,0.3,leaky_relu,1.0,1.0599737962086995,3
60.0,3.0,64.0,0.1,leaky_relu,1.0,1.0656137466430662,3
60.0,3.0,32.0,0.05,relu,1.0,1.074656367301941,3
60.0,3.0,16.0,0.05,relu,1.0,1.08267480134964,3
60.0,3.0,256.0,0.1,relu,1.0,1.0888333519299824,3
60.0,3.0,128.0,0.05,leaky_relu,1.0,1.0985010464986165,3
60.0,3.0,32.0,0.3,leaky_relu,1.0,1.0991496642430623,3
60.0,3.0,16.0,0.1,relu,1.0,1.100913643836975,3
60.0,3.0,256.0,0.05,relu,1.0,1.1034249464670818,3
60.0,3.0,16.0,0.3,relu,1.0,1.1084727048873901,3
60.0,3.0,64.0,0.05,leaky_relu,1.0,1.1095743576685588,3
60.0,3.0,128.0,0.05,relu,1.0,1.1268349885940552,3
60.0,3.0,256.0,0.3,leaky_relu,3.0,1.1339410940806072,3
60.0,3.0,32.0,0.05,leaky_relu,1.0,1.1356929937998455,3
60.0,3.0,16.0,0.0,selu,2.0,1.1472615798314412,3
66.0,0.0,128.0,0.0,selu,2.0,0.7717476685841879,3
66.0,0.0,256.0,0.0,selu,1.0,0.7841348648071289,3
66.0,0.0,256.0,0.0,selu,2.0,0.7882250547409058,3
66.0,0.0,128.0,0.0,selu,3.0,0.8056653936704,3
66.0,0.0,256.0,0.0,selu,3.0,0.8074708183606466,3
66.0,0.0,64.0,0.0,selu,2.0,0.833698054154714,3
66.0,0.0,32.0,0.0,selu,3.0,0.8345998128255209,3
66.0,0.0,64.0,0.0,selu,3.0,0.8463718096415201,3
66.0,0.0,16.0,0.0,selu,2.0,0.8480049769083658,3
66.0,0.0,128.0,0.0,selu,1.0,0.8578811883926392,3
66.0,0.0,32.0,0.0,selu,2.0,0.859403153260549,3
66.0,0.0,128.0,0.0,relu,2.0,0.8695191542307535,3
66.0,0.0,16.0,0.0,selu,3.0,0.880546768506368,3
66.0,0.0,64.0,0.0,selu,1.0,0.8843149940172831,3
66.0,0.0,256.0,0.0,relu,2.0,0.8952762285868326,3
66.0,0.0,256.0,0.1,relu,2.0,0.9777308702468872,3
66.0,0.0,256.0,0.05,selu,1.0,0.9810905853907267,3
66.0,0.0,256.0,0.05,leaky_relu,3.0,0.9841607610384623,3
66.0,0.0,256.0,0.3,leaky_relu,3.0,0.9843736489613851,3
66.0,0.0,128.0,0.3,relu,3.0,0.9865963657697042,3
66.0,1.0,256.0,0.0,selu,1.0,0.7820621728897095,3
66.0,1.0,16.0,0.0,selu,2.0,0.7976430654525757,3
66.0,1.0,32.0,0.0,selu,2.0,0.8129857778549194,3
66.0,1.0,64.0,0.0,selu,2.0,0.8280947804450989,3
66.0,1.0,64.0,0.0,selu,3.0,0.8436539769172668,3
66.0,1.0,256.0,0.0,selu,3.0,0.8460492491722107,3
66.0,1.0,128.0,0.0,selu,2.0,0.8639775713284811,3
66.0,1.0,256.0,0.0,selu,2.0,0.8655500411987305,3
66.0,1.0,128.0,0.0,selu,3.0,0.8680240909258524,3
66.0,1.0,16.0,0.0,selu,3.0,0.8704752723375956,3
66.0,1.0,128.0,0.0,selu,1.0,0.872289260228475,3
66.0,1.0,32.0,0.0,selu,3.0,0.898228665192922,3
66.0,1.0,128.0,0.0,relu,2.0,0.9156100948651632,3
66.0,1.0,64.0,0.0,relu,2.0,0.9164360165596008,3
66.0,1.0,256.0,0.0,leaky_relu,2.0,0.9215049346288046,3
66.0,1.0,16.0,0.0,leaky_relu,3.0,0.9245356917381287,3
66.0,1.0,64.0,0.0,leaky_relu,2.0,0.9291367729504904,3
66.0,1.0,128.0,0.0,leaky_relu,2.0,0.9382421771685282,3
66.0,1.0,16.0,0.3,relu,1.0,0.9734493494033813,3
66.0,1.0,128.0,0.3,relu,1.0,0.9779637455940247,3
66.0,2.0,16.0,0.0,selu,3.0,0.8612199425697327,3
66.0,2.0,256.0,0.0,selu,2.0,0.8980072339375814,3
66.0,2.0,32.0,0.0,selu,2.0,0.9034050305684408,3
66.0,2.0,64.0,0.0,selu,2.0,0.9039755264918009,3
66.0,2.0,64.0,0.0,selu,3.0,0.9066116611162821,3
66.0,2.0,128.0,0.0,selu,2.0,0.913630207379659,3
66.0,2.0,256.0,0.0,selu,3.0,0.917687733968099,3
66.0,2.0,256.0,0.0,selu,1.0,0.922212282816569,3
66.0,2.0,128.0,0.0,selu,3.0,0.9315836826960245,3
66.0,2.0,32.0,0.0,selu,3.0,0.9388626217842101,3
66.0,2.0,128.0,0.0,selu,1.0,0.9965083996454874,3
66.0,2.0,128.0,0.0,leaky_relu,2.0,1.0231602787971497,3
66.0,2.0,256.0,0.0,leaky_relu,2.0,1.0422145128250122,3
66.0,2.0,64.0,0.0,leaky_relu,3.0,1.0813864469528198,3
66.0,2.0,128.0,0.0,leaky_relu,3.0,1.0911635955174763,3
66.0,2.0,128.0,0.0,relu,2.0,1.1678450504938762,3
66.0,2.0,128.0,0.1,leaky_relu,3.0,1.1996635993321736,3
66.0,2.0,256.0,0.0,leaky_relu,3.0,1.2041620016098022,3
66.0,2.0,64.0,0.1,leaky_relu,3.0,1.2113539775212605,3
66.0,2.0,256.0,0.3,leaky_relu,3.0,1.2370952367782593,3
66.0,3.0,32.0,0.05,relu,1.0,0.9103102882703146,3
66.0,3.0,32.0,0.1,relu,1.0,0.9196118513743082,3
66.0,3.0,256.0,0.3,leaky_relu,1.0,0.9228880802790324,3
66.0,3.0,64.0,0.05,relu,1.0,0.9448055426279703,3
66.0,3.0,64.0,0.1,leaky_relu,1.0,0.9723391930262247,3
66.0,3.0,128.0,0.1,leaky_relu,1.0,0.9799643556276957,3
66.0,3.0,64.0,0.05,leaky_relu,1.0,1.0004786054293315,3
66.0,3.0,64.0,0.1,relu,1.0,1.0007112224896748,3
66.0,3.0,128.0,0.1,relu,1.0,1.003113587697347,3
66.0,3.0,128.0,0.05,relu,1.0,1.009857714176178,3
66.0,3.0,16.0,0.05,relu,1.0,1.0395345489184062,3
66.0,3.0,32.0,0.05,leaky_relu,1.0,1.0427555044492085,3
66.0,3.0,16.0,0.0,leaky_relu,1.0,1.0879333813985188,3
66.0,3.0,16.0,0.3,leaky_relu,1.0,1.0920964479446411,3
66.0,3.0,256.0,0.1,leaky_relu,1.0,1.0935835043589275,3
66.0,3.0,16.0,0.0,selu,2.0,1.0995224714279175,3
66.0,3.0,16.0,0.1,leaky_relu,1.0,1.1215420961380005,3
66.0,3.0,32.0,0.3,leaky_relu,1.0,1.1234132051467896,3
66.0,3.0,256.0,0.0,relu,1.0,1.1288998126983643,3
66.0,3.0,256.0,0.1,relu,1.0,1.132094939549764,3
72.0,0.0,256.0,0.0,selu,1.0,0.7449236909548441,3
72.0,0.0,256.0,0.0,selu,2.0,0.7922483483950297,3
72.0,0.0,256.0,0.0,selu,3.0,0.8037422895431519,3
72.0,0.0,128.0,0.0,selu,2.0,0.8052862286567688,3
72.0,0.0,64.0,0.0,selu,2.0,0.8129089872042338,3
72.0,0.0,32.0,0.0,selu,3.0,0.8187428514162699,3
72.0,0.0,128.0,0.0,selu,3.0,0.8360579013824463,3
72.0,0.0,64.0,0.0,selu,3.0,0.836142877737681,3
72.0,0.0,32.0,0.0,selu,2.0,0.8420310417811075,3
72.0,0.0,128.0,0.0,selu,1.0,0.8547304471333822,3
72.0,0.0,16.0,0.0,selu,3.0,0.8577772378921509,3
72.0,0.0,256.0,0.0,relu,2.0,0.9009631474812826,3
72.0,0.0,16.0,0.0,selu,2.0,0.9037126501401266,3
72.0,0.0,128.0,0.0,relu,2.0,0.9192085862159729,3
72.0,0.0,256.0,0.0,leaky_relu,3.0,0.9370048840840658,3
72.0,0.0,256.0,0.3,leaky_relu,3.0,0.9401280085245768,3
72.0,0.0,256.0,0.05,leaky_relu,3.0,0.9608195622762045,3
72.0,0.0,256.0,0.1,leaky_relu,3.0,0.9876498579978943,3
72.0,0.0,16.0,0.0,relu,3.0,0.9954423109690348,3
72.0,0.0,256.0,0.05,relu,2.0,1.0021016597747803,3
72.0,1.0,256.0,0.0,selu,1.0,0.7713855504989624,3
72.0,1.0,32.0,0.0,selu,2.0,0.8283430933952332,3
72.0,1.0,128.0,0.0,selu,3.0,0.8353951374689738,3
72.0,1.0,128.0,0.0,selu,1.0,0.836716095606486,3
72.0,1.0,32.0,0.0,selu,3.0,0.8399887681007385,3
72.0,1.0,64.0,0.0,selu,2.0,0.8489332795143127,3
72.0,1.0,64.0,0.0,selu,3.0,0.8637839158376058,3
72.0,1.0,256.0,0.0,selu,3.0,0.864106019337972,3
72.0,1.0,16.0,0.0,selu,2.0,0.8690471450487772,3
72.0,1.0,128.0,0.0,selu,2.0,0.8700769941012064,3
72.0,1.0,16.0,0.0,selu,3.0,0.8822662035624186,3
72.0,1.0,256.0,0.0,selu,2.0,0.8973261515299479,3
72.0,1.0,256.0,0.3,relu,1.0,0.9268864790598551,3
72.0,1.0,32.0,0.0,leaky_relu,3.0,0.9420334696769714,3
72.0,1.0,128.0,0.0,leaky_relu,2.0,0.9427730242411295,3
72.0,1.0,256.0,0.0,leaky_relu,2.0,0.9533352653185525,3
72.0,1.0,64.0,0.0,leaky_relu,2.0,0.9578379591306051,3
72.0,1.0,128.0,0.0,relu,2.0,0.9600508411725363,3
72.0,1.0,64.0,0.0,relu,2.0,0.9628116091092428,3
72.0,1.0,256.0,0.0,relu,2.0,0.9670080343882242,3
72.0,2.0,256.0,0.0,selu,3.0,0.8856442372004191,3
72.0,2.0,32.0,0.0,selu,2.0,0.886745830376943,3
72.0,2.0,64.0,0.0,selu,2.0,0.8989147345225016,3
72.0,2.0,32.0,0.0,selu,3.0,0.9019355773925781,3
72.0,2.0,256.0,0.0,selu,2.0,0.9077348709106445,3
72.0,2.0,128.0,0.0,selu,3.0,0.909877598285675,3
72.0,2.0,64.0,0.0,selu,3.0,0.9131465752919515,3
72.0,2.0,256.0,0.0,selu,1.0,0.9242401917775472,3
72.0,2.0,128.0,0.0,selu,2.0,0.9247922499974569,3
72.0,2.0,16.0,0.3,leaky_relu,1.0,1.094869573911031,3
72.0,2.0,256.0,0.0,leaky_relu,2.0,1.1224005619684856,3
72.0,2.0,64.0,0.0,leaky_relu,3.0,1.1271381378173828,3
72.0,2.0,128.0,0.0,leaky_relu,3.0,1.1940134366353352,3
72.0,2.0,256.0,0.0,leaky_relu,3.0,1.207639495531718,3
72.0,2.0,128.0,0.0,relu,2.0,1.2085634867350261,3
72.0,2.0,128.0,0.1,leaky_relu,3.0,1.2088319063186646,3
72.0,2.0,256.0,0.1,leaky_relu,3.0,1.2146262327829995,3
72.0,2.0,256.0,0.0,relu,2.0,1.2493713696797688,3
72.0,2.0,256.0,0.3,leaky_relu,3.0,1.2680323521296184,3
72.0,2.0,128.0,0.3,leaky_relu,3.0,1.296138326327006,3
72.0,3.0,128.0,0.1,leaky_relu,1.0,0.9087112347284952,3
72.0,3.0,256.0,0.3,leaky_relu,1.0,0.9091661969820658,3
72.0,3.0,16.0,0.3,relu,1.0,0.942771315574646,3
72.0,3.0,16.0,0.1,relu,1.0,0.9540451566378275,3
72.0,3.0,64.0,0.1,relu,1.0,0.9551519751548767,3
72.0,3.0,32.0,0.1,relu,1.0,0.9762668410936991,3
72.0,3.0,256.0,0.1,leaky_relu,1.0,0.9917190074920654,3
72.0,3.0,32.0,0.1,leaky_relu,1.0,1.0038248896598816,3
72.0,3.0,128.0,0.05,leaky_relu,1.0,1.011538028717041,3
72.0,3.0,256.0,0.05,relu,1.0,1.0323572556177776,3
72.0,3.0,16.0,0.3,leaky_relu,1.0,1.0635547836621602,3
72.0,3.0,64.0,0.1,leaky_relu,1.0,1.066130002339681,3
72.0,3.0,32.0,0.05,relu,1.0,1.0810587207476299,3
72.0,3.0,256.0,0.0,selu,3.0,1.0912216504414876,3
72.0,3.0,16.0,0.0,leaky_relu,1.0,1.1055716673533122,3
72.0,3.0,64.0,0.05,leaky_relu,1.0,1.1075845162073772,3
72.0,3.0,16.0,0.0,selu,2.0,1.1095399459203084,3
72.0,3.0,128.0,0.3,leaky_relu,1.0,1.1161994536717732,3
72.0,3.0,32.0,0.0,leaky_relu,1.0,1.1193725268046062,3
72.0,3.0,256.0,0.0,selu,2.0,1.1227246125539143,3
78.0,0.0,256.0,0.0,selu,1.0,0.7648667295773824,3
78.0,0.0,256.0,0.0,selu,3.0,0.7909042239189148,3
78.0,0.0,256.0,0.0,selu,2.0,0.7949206034342448,3
78.0,0.0,16.0,0.0,selu,3.0,0.825895369052887,3
78.0,0.0,128.0,0.0,selu,3.0,0.8275429209073385,3
78.0,0.0,32.0,0.0,selu,3.0,0.8373320500055949,3
78.0,0.0,32.0,0.0,selu,2.0,0.8379388848940531,3
78.0,0.0,128.0,0.0,selu,2.0,0.8385674953460693,3
78.0,0.0,16.0,0.0,selu,2.0,0.8441218336423238,3
78.0,0.0,128.0,0.0,selu,1.0,0.8617716431617737,3
78.0,0.0,64.0,0.0,selu,3.0,0.8623780210812887,3
78.0,0.0,64.0,0.0,selu,2.0,0.8793517351150513,3
78.0,0.0,64.0,0.0,selu,1.0,0.8904374440511068,3
78.0,0.0,128.0,0.0,relu,2.0,0.9172008037567139,3
78.0,0.0,256.0,0.0,relu,2.0,0.9208804170290629,3
78.0,0.0,256.0,0.0,leaky_relu,3.0,1.0141063531239827,3
78.0,0.0,256.0,0.05,relu,2.0,1.018619974454244,3
78.0,0.0,256.0,0.05,leaky_relu,3.0,1.0229384700457254,3
78.0,0.0,128.0,0.0,relu,3.0,1.0433629155158997,3
78.0,0.0,256.0,0.1,relu,2.0,1.0764174064000447,3
78.0,1.0,256.0,0.0,selu,1.0,0.7760902047157288,3
78.0,1.0,128.0,0.0,selu,1.0,0.7899869283040365,3
78.0,1.0,128.0,0.0,selu,2.0,0.8017079631487528,3
78.0,1.0,16.0,0.0,selu,2.0,0.8045663237571716,3
78.0,1.0,32.0,0.0,selu,2.0,0.8083211779594421,3
78.0,1.0,16.0,0.0,selu,3.0,0.8542782068252563,3
78.0,1.0,64.0,0.0,selu,2.0,0.8651302059491476,3
78.0,1.0,64.0,0.0,selu,3.0,0.8687769373257955,3
78.0,1.0,128.0,0.0,selu,3.0,0.8823219736417135,3
78.0,1.0,32.0,0.0,selu,3.0,0.8828641970952352,3
78.0,1.0,256.0,0.0,selu,2.0,0.893128236134847,3
78.0,1.0,128.0,0.0,leaky_relu,2.0,0.8962147235870361,3
78.0,1.0,256.0,0.0,selu,3.0,0.9193111260732015,3
78.0,1.0,64.0,0.0,relu,2.0,0.9293574293454488,3
78.0,1.0,64.0,0.0,leaky_relu,2.0,0.9402116139729818,3
78.0,1.0,256.0,0.0,leaky_relu,2.0,0.9555578430493673,3
78.0,1.0,64.0,0.1,relu,1.0,0.9733349879582723,3
78.0,1.0,16.0,0.0,relu,3.0,0.9742633700370789,3
78.0,1.0,128.0,0.0,leaky_relu,3.0,1.004454771677653,3
78.0,1.0,128.0,0.3,relu,1.0,1.006357192993164,3
78.0,2.0,256.0,0.0,selu,3.0,0.8521490295728048,3
78.0,2.0,128.0,0.0,selu,3.0,0.9083486795425415,3
78.0,2.0,64.0,0.0,selu,2.0,0.9145095944404602,3
78.0,2.0,16.0,0.0,selu,3.0,0.9219732085863749,3
78.0,2.0,32.0,0.0,selu,2.0,0.9234010378519694,3
78.0,2.0,128.0,0.0,selu,2.0,0.9327046672503153,3
78.0,2.0,64.0,0.0,selu,3.0,0.9333115021387736,3
78.0,2.0,256.0,0.0,selu,2.0,0.9342096646626791,3
78.0,2.0,32.0,0.0,selu,3.0,0.9526883959770203,3
78.0,2.0,256.0,0.0,selu,1.0,0.9560506145159403,3
78.0,2.0,128.0,0.0,selu,1.0,0.9883483250935873,3
78.0,2.0,128.0,0.0,leaky_relu,2.0,1.110155463218689,3
78.0,2.0,256.0,0.0,leaky_relu,2.0,1.139618635177612,3
78.0,2.0,128.0,0.0,leaky_relu,3.0,1.1833639939626057,3
78.0,2.0,64.0,0.0,leaky_relu,3.0,1.2099354267120361,3
78.0,2.0,128.0,0.1,leaky_relu,3.0,1.2372692823410034,3
78.0,2.0,128.0,0.0,relu,2.0,1.2383778095245361,3
78.0,2.0,128.0,0.3,leaky_relu,3.0,1.2707502444585164,3
78.0,2.0,256.0,0.3,leaky_relu,3.0,1.2740892171859741,3
78.0,2.0,256.0,0.05,leaky_relu,3.0,1.3201069434483845,3
78.0,3.0,128.0,0.3,leaky_relu,1.0,0.9264444510142008,3
78.0,3.0,32.0,0.05,relu,1.0,0.9410431385040283,3
78.0,3.0,128.0,0.05,leaky_relu,1.0,0.9495665629704794,3
78.0,3.0,64.0,0.1,leaky_relu,1.0,0.9526089628537496,3
78.0,3.0,16.0,0.1,relu,1.0,0.9555291732152303,3
78.0,3.0,64.0,0.05,leaky_relu,1.0,0.9624977111816406,3
78.0,3.0,32.0,0.1,relu,1.0,0.9640336831410726,3
78.0,3.0,32.0,0.05,leaky_relu,1.0,0.9761554400126139,3
78.0,3.0,64.0,0.05,relu,1.0,0.9764448404312134,3
78.0,3.0,128.0,0.1,leaky_relu,1.0,0.976912796497345,3
78.0,3.0,32.0,0.3,leaky_relu,1.0,1.000337282816569,3
78.0,3.0,256.0,0.1,leaky_relu,1.0,1.0091978907585144,3
78.0,3.0,256.0,0.1,relu,1.0,1.0256967345873516,3
78.0,3.0,32.0,0.1,leaky_relu,1.0,1.0268576741218567,3
78.0,3.0,16.0,0.3,leaky_relu,1.0,1.0819451808929443,3
78.0,3.0,128.0,0.05,relu,1.0,1.0890286167462666,3
78.0,3.0,256.0,0.3,leaky_relu,1.0,1.0983110467592876,3
78.0,3.0,16.0,0.05,relu,1.0,1.1008815169334412,3
78.0,3.0,16.0,0.05,leaky_relu,1.0,1.1069619258244832,3
78.0,3.0,256.0,0.0,selu,3.0,1.1098406314849854,3
84.0,0.0,64.0,0.0,selu,2.0,0.7581984996795654,3
84.0,0.0,256.0,0.0,selu,3.0,0.7779406110445658,3
84.0,0.0,256.0,0.0,selu,1.0,0.78839643796285,3
84.0,0.0,256.0,0.0,selu,2.0,0.7944979866345724,3
84.0,0.0,64.0,0.0,selu,3.0,0.8153501152992249,3
84.0,0.0,128.0,0.0,selu,3.0,0.8312576413154602,3
84.0,0.0,16.0,0.0,selu,3.0,0.8313330213228861,3
84.0,0.0,32.0,0.0,selu,3.0,0.8398415843645731,3
84.0,0.0,128.0,0.0,selu,2.0,0.8531823754310608,3
84.0,0.0,32.0,0.0,selu,2.0,0.8563645084698995,3
84.0,0.0,256.0,0.0,relu,2.0,0.8695046504338583,3
84.0,0.0,16.0,0.0,selu,2.0,0.8799482583999634,3
84.0,0.0,128.0,0.0,selu,1.0,0.8962870041529337,3
84.0,0.0,256.0,0.1,leaky_relu,3.0,0.9513047536214193,3
84.0,0.0,256.0,0.0,leaky_relu,3.0,1.0044037103652954,3
84.0,0.0,256.0,0.05,relu,2.0,1.0257561405499775,3
84.0,0.0,32.0,0.0,relu,3.0,1.042376716931661,3
84.0,0.0,256.0,0.1,relu,2.0,1.0557694633801777,3
84.0,0.0,64.0,0.0,relu,2.0,1.0620352824529011,3
84.0,0.0,256.0,0.05,selu,1.0,1.106492559115092,3
84.0,1.0,256.0,0.0,selu,1.0,0.7675813436508179,3
84.0,1.0,32.0,0.0,selu,3.0,0.8184631069501241,3
84.0,1.0,128.0,0.0,selu,2.0,0.819324254989624,3
84.0,1.0,32.0,0.0,selu,2.0,0.8231099247932434,3
84.0,1.0,64.0,0.0,selu,3.0,0.8295786380767822,3
84.0,1.0,128.0,0.0,selu,3.0,0.8330949743588766,3
84.0,1.0,16.0,0.0,selu,2.0,0.8465759952863058,3
84.0,1.0,256.0,0.0,selu,3.0,0.8547970851262411,3
84.0,1.0,16.0,0.0,selu,3.0,0.8602426052093506,3
84.0,1.0,64.0,0.0,selu,2.0,0.8658762375513712,3
84.0,1.0,256.0,0.0,selu,2.0,0.8663734793663025,3
84.0,1.0,256.0,0.05,leaky_relu,1.0,0.9111131230990092,3
84.0,1.0,256.0,0.0,leaky_relu,2.0,0.9158401091893514,3
84.0,1.0,64.0,0.0,leaky_relu,2.0,0.9220536549886068,3
84.0,1.0,32.0,0.3,leaky_relu,1.0,0.9328408241271973,3
84.0,1.0,128.0,0.0,selu,1.0,0.9363807241121928,3
84.0,1.0,256.0,0.1,leaky_relu,1.0,0.9505515495936075,3
84.0,1.0,128.0,0.0,leaky_relu,2.0,0.9698691566785177,3
84.0,1.0,128.0,0.05,relu,2.0,0.9915124972661337,3
84.0,1.0,256.0,0.3,relu,1.0,0.992209235827128,3
84.0,2.0,256.0,0.0,selu,3.0,0.890995184580485,3
84.0,2.0,256.0,0.0,selu,2.0,0.9139284491539001,3
84.0,2.0,128.0,0.0,selu,3.0,0.9175695379575094,3
84.0,2.0,32.0,0.0,selu,2.0,0.919170876344045,3
84.0,2.0,64.0,0.0,selu,2.0,0.9383876323699951,3
84.0,2.0,128.0,0.0,selu,2.0,0.947941799958547,3
84.0,2.0,32.0,0.0,selu,3.0,0.9532300035158793,3
84.0,2.0,64.0,0.0,selu,3.0,0.9582095543543497,3
84.0,2.0,256.0,0.0,selu,1.0,0.9887029528617859,3
84.0,2.0,16.0,0.0,selu,3.0,0.9980960687001547,3
84.0,2.0,16.0,0.3,leaky_relu,1.0,1.1110342343648274,3
84.0,2.0,128.0,0.0,leaky_relu,2.0,1.1216491063435872,3
84.0,2.0,256.0,0.0,leaky_relu,2.0,1.213641881942749,3
84.0,2.0,128.0,0.0,leaky_relu,3.0,1.2225638628005981,3
84.0,2.0,128.0,0.05,leaky_relu,3.0,1.29900324344635,3
84.0,2.0,128.0,0.3,leaky_relu,3.0,1.3061670462290447,3
84.0,2.0,256.0,0.0,leaky_relu,3.0,1.3160349527994792,3
84.0,2.0,128.0,0.0,relu,2.0,1.320219874382019,3
84.0,2.0,256.0,0.0,relu,2.0,1.3304627736409504,3
84.0,2.0,128.0,0.1,leaky_relu,3.0,1.3465793927510579,3
84.0,3.0,256.0,0.3,leaky_relu,1.0,0.8158235351244608,3
84.0,3.0,128.0,0.1,leaky_relu,1.0,0.9321756561597189,3
84.0,3.0,128.0,0.3,leaky_relu,1.0,0.9373219211896261,3
84.0,3.0,64.0,0.05,leaky_relu,1.0,0.9477631052335104,3
84.0,3.0,32.0,0.1,relu,1.0,0.9477947950363159,3
84.0,3.0,64.0,0.1,leaky_relu,1.0,0.9486347436904907,3
84.0,3.0,256.0,0.1,leaky_relu,1.0,0.9606275757153829,3
84.0,3.0,128.0,0.05,leaky_relu,1.0,0.984110951423645,3
84.0,3.0,32.0,0.1,leaky_relu,1.0,0.9861714641253153,3
84.0,3.0,32.0,0.05,relu,1.0,0.9870065053304037,3
84.0,3.0,16.0,0.05,relu,1.0,0.9937969247500101,3
