dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
12-08-2011 0800,8.6,10.2
12-08-2011 0900,8.8,10
12-08-2011 1000,9.3,9.9
12-08-2011 1100,9.1,9.6
12-08-2011 1200,8.6,9.4
12-08-2011 1300,8.7,9.3
12-08-2011 1400,9.3,9.3
12-08-2011 1500,9.7,9.5
12-08-2011 1600,11,9.7
12-08-2011 1700,12.3,11.4
12-08-2011 1800,13.4,10.9
12-08-2011 1900,13.4,11.7
12-08-2011 2000,15.8,12.1
12-08-2011 2100,16.7,12.6
12-08-2011 2200,17.1,12.6
12-08-2011 2300,18.1,12.6
12-09-2011 0000,18.1,12.5
12-09-2011 0100,18.2,12.3
12-09-2011 0200,18.2,12.2
12-09-2011 0300,16.9,12.2
12-09-2011 0400,16,12.4
12-09-2011 0500,15.5,11.7
12-09-2011 0600,14.7,11.7
12-09-2011 0700,14.3,11.6
12-09-2011 0800,13.7,11.8
12-09-2011 0900,13.8,11.9
12-09-2011 1000,13.5,12
12-09-2011 1100,13.3,12
12-09-2011 1200,13.4,12.1
12-09-2011 1300,13.3,12.1
12-09-2011 1400,13.4,12.3
12-09-2011 1500,14.1,12.3
12-09-2011 1600,15.3,12.7
12-09-2011 1700,15.6,12.9
12-09-2011 1800,18.3,13.4
12-09-2011 1900,18.4,14
12-09-2011 2000,18.9,14.4
12-09-2011 2100,19,14.8
12-09-2011 2200,18.4,14.6
12-09-2011 2300,18.1,14.9
12-10-2011 0000,18,15
12-10-2011 0100,18,14.9
12-10-2011 0200,17.7,14.6
12-10-2011 0300,17.6,14.4
12-10-2011 0400,16.8,14.8
12-10-2011 0500,17.7,14.8
12-10-2011 0600,18,14.9
12-10-2011 0700,17.5,15
12-10-2011 0800,17.8,15.1
12-10-2011 0900,16.9,15.1
12-10-2011 1000,17.7,15.1
12-10-2011 1100,17.2,15
12-10-2011 1200,17.3,15.2
12-10-2011 1300,17,15.2
12-10-2011 1400,16.9,15.2
12-10-2011 1500,15.7,15.3
12-10-2011 1600,16.6,15.5
12-10-2011 1700,15.9,15.5
12-10-2011 1800,14.9,15.5
12-10-2011 1900,14.9,15.5
12-10-2011 2000,14.3,15.5
12-10-2011 2100,13.8,15.5
12-10-2011 2200,13.4,15.4
12-10-2011 2300,13.4,15.3
12-11-2011 0000,13.4,15
12-11-2011 0100,13.2,14.9
12-11-2011 0200,12.9,14.8
12-11-2011 0300,11.7,14.6
12-11-2011 0400,11.2,14.4
12-11-2011 0500,11.3,14.3
12-11-2011 0600,11.1,14
12-11-2011 0700,11.2,13.8
12-11-2011 0800,10.8,13.7
12-11-2011 0900,11.3,13.6
12-11-2011 1000,12.7,13.5
12-11-2011 1100,12.6,13.4
12-11-2011 1200,11.6,13.3
12-11-2011 1300,11.5,13.2
12-11-2011 1400,10.7,13.1
12-11-2011 1500,11,13.1
12-11-2011 1600,10.9,12.9
12-11-2011 1700,11.3,13.1
12-11-2011 1800,11.1,13.1
12-11-2011 1900,11.7,13.1
12-11-2011 2000,11.9,13.4
12-11-2011 2100,12,13.5
12-11-2011 2200,12.4,13.5
12-11-2011 2300,14.9,13.4
12-12-2011 0000,15.2,13.3
12-12-2011 0100,15.6,13.4
12-12-2011 0200,15.8,13.4
12-12-2011 0300,16.1,13.5
12-12-2011 0400,16.4,13.6
12-12-2011 0500,16.6,13.6
12-12-2011 0600,16.6,13.7
12-12-2011 0700,16.8,13.8
12-12-2011 0800,17.1,13.9
12-12-2011 0900,17.4,14.1
12-12-2011 1000,17.8,14.2
12-12-2011 1100,18.2,14.3
12-12-2011 1200,18.2,14.5
12-12-2011 1300,18.8,14.6
12-12-2011 1400,19.7,14.6
12-12-2011 1500,19.2,14.9
12-12-2011 1600,19.3,15
12-12-2011 1700,20,15
12-12-2011 1800,21.7,15.3
12-12-2011 1900,21.6,15.9
12-12-2011 2000,21.5,16.3
12-12-2011 2100,20.7,16.4
12-12-2011 2200,21.2,16.7
12-12-2011 2300,20.1,16.1
12-13-2011 0000,19.7,16.5
12-13-2011 0100,19.8,16.3
12-13-2011 0200,19.5,16.1
12-13-2011 0300,19.1,16
12-13-2011 0400,19.5,16.1
12-13-2011 0500,19.2,16
12-13-2011 0600,18.8,16
12-13-2011 0700,18.3,16.2
12-13-2011 0800,18.2,16.2
12-13-2011 0900,18.4,16
12-13-2011 1000,18.6,16
12-13-2011 1100,18.1,16.1
12-13-2011 1200,18.1,16
12-13-2011 1300,19.8,15.8
12-13-2011 1400,20.6,16.2
12-13-2011 1500,20.9,16.3
12-13-2011 1600,21.7,16.2
12-13-2011 1700,23.4,16.7
12-13-2011 1800,23.6,17.2
12-13-2011 1900,23.5,17.9
12-13-2011 2000,23.8,18
12-13-2011 2100,23.9,18.6
12-13-2011 2200,22.5,18.5
12-13-2011 2300,21.6,18.6
12-14-2011 0000,20.8,18.8
12-14-2011 0100,21.1,18.6
12-14-2011 0200,20.9,18.6
12-14-2011 0300,21,18.2
12-14-2011 0400,20.9,18.1
12-14-2011 0500,21,18.2
12-14-2011 0600,21.2,18.3
12-14-2011 0700,21.3,18.2
12-14-2011 0800,20.8,18.2
12-14-2011 0900,20.6,18.1
12-14-2011 1000,20.7,18
12-14-2011 1100,20.4,18
12-14-2011 1200,20.6,18
12-14-2011 1300,20.7,18
12-14-2011 1400,21.1,18
12-14-2011 1500,21.8,18.2
12-14-2011 1600,22.5,18.5
12-14-2011 1700,23.1,18.9
12-14-2011 1800,23.3,19.4
12-14-2011 1900,23.6,19.9
12-14-2011 2000,23.3,20.2
12-14-2011 2100,22.7,20.4
12-14-2011 2200,22.4,20.6
12-14-2011 2300,21.9,20.5
12-15-2011 0000,21.5,20.3
12-15-2011 0100,21.1,20.2
12-15-2011 0200,21.3,20
12-15-2011 0300,21.2,19.9
12-15-2011 0400,20.8,19.8
12-15-2011 0500,20.8,19.7
12-15-2011 0600,21,19.7
12-15-2011 0700,20.9,19.8
12-15-2011 0800,20.8,19.7
12-15-2011 0900,20.7,19.6
12-15-2011 1000,20.5,19.5
12-15-2011 1100,20.4,19.5
12-15-2011 1200,20.2,19.5
12-15-2011 1300,20.8,19.4
12-15-2011 1400,20.5,19.4
12-15-2011 1500,21.1,19.5
12-15-2011 1600,21.5,19.6
12-15-2011 1700,23.2,20
12-15-2011 1800,23.3,20.3
12-15-2011 1900,22.8,20.4
12-15-2011 2000,22.1,20.5
12-15-2011 2100,21.7,20.5
12-15-2011 2200,21.8,20.5
12-15-2011 2300,22.2,20.6
12-16-2011 0000,22.1,20.7
12-16-2011 0100,21.3,20.4
12-16-2011 0200,21.6,20.3
12-16-2011 0300,21.5,20.3
12-16-2011 0400,20.8,20.3
12-16-2011 0500,20.6,20.2
12-16-2011 0600,20.2,20.1
12-16-2011 0700,20.4,20.1
12-16-2011 0800,17.6,20.1
12-16-2011 0900,16.3,20.1
12-16-2011 1000,15.8,19.8
12-16-2011 1100,15.2,19.6
12-16-2011 1200,14.4,19.3
12-16-2011 1300,14.3,19.1
12-16-2011 1400,14.2,19
12-16-2011 1500,14.1,18.8
12-16-2011 1600,14.2,18.7
12-16-2011 1700,14.4,18.5
12-16-2011 1800,14.7,18.3
12-16-2011 1900,14.6,18.1
12-16-2011 2000,14.8,18
12-16-2011 2100,14.9,17.9
12-16-2011 2200,15,17.8
12-16-2011 2300,14.7,17.6
12-17-2011 0000,14.7,17.4
12-17-2011 0100,14.6,17.3
12-17-2011 0200,14.6,17.1
12-17-2011 0300,14.4,17
12-17-2011 0400,14,16.8
12-17-2011 0500,13.7,16.7
12-17-2011 0600,13.4,16.6
12-17-2011 0700,13.4,16.5
12-17-2011 0800,13.3,16.5
12-17-2011 0900,12.8,16.4
12-17-2011 1000,13.1,16.2
12-17-2011 1100,13,16.1
12-17-2011 1200,13,16
12-17-2011 1300,13.1,15.7
12-17-2011 1400,13.4,15.5
12-17-2011 1500,13.3,15.4
12-17-2011 1600,13.2,15.2
12-17-2011 1700,12.5,15.1
12-17-2011 1800,13,15.1
12-17-2011 1900,13.5,15.1
12-17-2011 2000,13.8,15.2
12-17-2011 2100,14.1,15.3
12-17-2011 2200,13.7,15.4
12-17-2011 2300,13.1,15.3
12-18-2011 0000,13.6,15.3
12-18-2011 0100,13.4,15.3
12-18-2011 0200,13.1,15.4
12-18-2011 0300,13.5,15.7
12-18-2011 0400,14.2,15.7
12-18-2011 0500,14.7,15.6
12-18-2011 0600,14.8,15.5
12-18-2011 0700,14.7,15.5
12-18-2011 0800,14.5,15.5
12-18-2011 0900,14.2,15.3
12-18-2011 1000,13.9,14.9
12-18-2011 1100,14,14.8
12-18-2011 1200,14.3,14.7
12-18-2011 1300,14.2,14.8
12-18-2011 1400,14.2,14.5
12-18-2011 1500,15.4,14.5
12-18-2011 1600,16.1,14.9
12-18-2011 1700,16.7,15.3
12-18-2011 1800,17.9,
12-18-2011 1900,18.3,16.2
12-18-2011 2000,18.5,
12-18-2011 2100,18.3,16.7
12-18-2011 2200,18.3,16.5
12-18-2011 2300,18.4,17
12-19-2011 0000,18.2,17.1
12-19-2011 0100,18.9,17.1
12-19-2011 0200,19.2,17.5
12-19-2011 0300,19.5,17.3
12-19-2011 0400,19.7,17
12-19-2011 0500,20.2,17.2
12-19-2011 0600,20.6,17.1
12-19-2011 0700,20.6,17.1
12-19-2011 0800,19.9,17.1
12-19-2011 0900,20.2,17.1
12-19-2011 1000,20.1,17.1
12-19-2011 1100,20.6,17.1
12-19-2011 1200,20.2,17.1
12-19-2011 1300,20,17.1
12-19-2011 1400,20.6,19.8
12-19-2011 1500,20.5,17.3
12-19-2011 1600,20.4,17.5
12-19-2011 1700,21.3,17.8
12-19-2011 1800,20.8,18.3
12-19-2011 1900,21.4,18.6
12-19-2011 2000,21.6,19
12-19-2011 2100,21.7,19
12-19-2011 2200,21,19
12-19-2011 2300,20.6,18.9
12-20-2011 0000,20.1,18.7
12-20-2011 0100,20.2,18.6
12-20-2011 0200,20,18.5
12-20-2011 0300,18.8,18.4
12-20-2011 0400,19,18.5
12-20-2011 0500,19.1,18.6
12-20-2011 0600,18.9,18.6
12-20-2011 0700,19.1,18.5
12-20-2011 0800,19.3,18.5
12-20-2011 0900,19.2,18.5
12-20-2011 1000,19.5,18.6
12-20-2011 1100,19.2,18.7
12-20-2011 1200,18.2,
12-20-2011 1300,18.4,
12-20-2011 1400,18.8,
12-20-2011 1500,19.1,
12-20-2011 1600,14.9,
12-20-2011 1700,16.3,18.8
12-20-2011 1800,17.3,18.7
12-20-2011 1900,17,
12-20-2011 2000,16.6,18.6
12-20-2011 2100,16.3,18.4
12-20-2011 2200,16.9,18.2
12-20-2011 2300,16.8,18.1
12-21-2011 0000,16,17.9
12-21-2011 0100,15.9,17.7
12-21-2011 0200,15.8,17.7
12-21-2011 0300,15.7,17.5
12-21-2011 0400,15.2,17.4
12-21-2011 0500,15,17.3
12-21-2011 0600,14.4,17
12-21-2011 0700,14.4,16.8
12-21-2011 0800,13.4,16.5
12-21-2011 0900,13.2,16.3
12-21-2011 1000,13.1,16
12-21-2011 1100,12.6,15.7
12-21-2011 1200,12.4,15.4
12-21-2011 1300,11.8,15.1
12-21-2011 1400,12,14.9
12-21-2011 1500,11.9,14.9
12-21-2011 1600,12.7,14.8
12-21-2011 1700,12.9,14.9
12-21-2011 1800,13,15
12-21-2011 1900,13.1,15.5
12-21-2011 2000,13.1,15
12-21-2011 2100,13.1,15.1
12-21-2011 2200,13.4,15.2
12-21-2011 2300,13.6,15.1
12-22-2011 0000,13.7,15.2
12-22-2011 0100,14.1,15.1
12-22-2011 0200,14.6,15.2
12-22-2011 0300,14.5,15.3
12-22-2011 0400,14.4,15.2
12-22-2011 0500,12.7,15.3
12-22-2011 0600,13,15
12-22-2011 0700,13,14.7
12-22-2011 0800,13,14.7
12-22-2011 0900,12.3,14.6
12-22-2011 1000,11.8,14.3
12-22-2011 1100,11.9,14.2
12-22-2011 1200,12.2,14.4
12-22-2011 1300,12.1,15.1
12-22-2011 1400,11.8,14.5
12-22-2011 1500,12.6,14.7
12-22-2011 1600,12.9,14.7
12-22-2011 1700,13.4,14.8
12-22-2011 1800,14.3,15.3
12-22-2011 1900,15.7,15.5
12-22-2011 2000,16.6,15.9
12-22-2011 2100,17.6,16.2
12-22-2011 2200,16.1,16.5
12-22-2011 2300,16,16.5
12-23-2011 0000,15.3,16.3
12-23-2011 0100,15.4,16.5
12-23-2011 0200,15.2,16.3
12-23-2011 0300,15,16.1
12-23-2011 0400,15.1,15.9
12-23-2011 0500,15.1,15.8
12-23-2011 0600,14.7,15.8
12-23-2011 0700,14.5,15.8
12-23-2011 0800,13.5,15.7
12-23-2011 0900,12.5,15.6
12-23-2011 1000,10.6,15.3
12-23-2011 1100,10.1,14.8
12-23-2011 1200,10,14.7
12-23-2011 1300,9.7,17.5
12-23-2011 1400,9.6,14.3
12-23-2011 1500,10.3,14.2
12-23-2011 1600,11.2,14.2
12-23-2011 1700,11.9,14.4
12-23-2011 1800,12.9,14.4
12-23-2011 1900,13.7,14.6
12-23-2011 2000,13.4,14.6
12-23-2011 2100,13.4,14.6
12-23-2011 2200,13.5,14.6
12-23-2011 2300,13.4,14.5
12-24-2011 0000,13.1,14.4
12-24-2011 0100,13,14.4
12-24-2011 0200,12.5,14.3
12-24-2011 0300,12.4,14.2
12-24-2011 0400,12.1,14
12-24-2011 0500,11.7,13.9
12-24-2011 0600,11.4,13.7
12-24-2011 0700,11.3,13.6
12-24-2011 0800,11,13.6
12-24-2011 0900,11.4,13.4
12-24-2011 1000,11.8,13.2
12-24-2011 1100,11.6,13.1
12-24-2011 1200,11.7,13
12-24-2011 1300,11.6,16
12-24-2011 1400,11.6,16
12-24-2011 1500,11.3,16
12-24-2011 1600,10.8,15.9
12-24-2011 1700,10.6,15.9
12-24-2011 1800,10.4,15.9
12-24-2011 1900,10.6,16
12-24-2011 2000,10.4,15.8
12-24-2011 2100,9.8,16
12-24-2011 2200,9.8,15.8
12-24-2011 2300,9.3,15.6
12-25-2011 0000,9.3,15.5
12-25-2011 0100,9,15.5
12-25-2011 0200,8.8,15.4
12-25-2011 0300,9.2,15.2
12-25-2011 0400,8.5,15.1
12-25-2011 0500,8.8,15
12-25-2011 0600,8.8,15
12-25-2011 0700,8.7,14.9
12-25-2011 0800,8.9,14.9
12-25-2011 0900,8.4,15.1
12-25-2011 1000,8.7,15.1
12-25-2011 1100,8.8,15.1
12-25-2011 1200,8.9,15
12-25-2011 1300,8.7,14.9
12-25-2011 1400,8.6,14.6
12-25-2011 1500,8.9,14.1
12-25-2011 1600,8.9,14
12-25-2011 1700,9.1,13.9
12-25-2011 1800,9.6,13.9
12-25-2011 1900,9.8,14.2
12-25-2011 2000,10.2,14.6
12-25-2011 2100,10.8,14.8
12-25-2011 2200,11.4,14.9
12-25-2011 2300,11.3,14.8
12-26-2011 0000,11,14.7
12-26-2011 0100,11,14.6
12-26-2011 0200,10.8,14.6
12-26-2011 0300,10.5,14.5
12-26-2011 0400,10.5,14.5
12-26-2011 0500,10.5,14.5
12-26-2011 0600,10.4,14.5
12-26-2011 0700,10.1,14.5
12-26-2011 0800,9.9,14.5
12-26-2011 0900,9.9,14.5
12-26-2011 1000,9.8,14.5
12-26-2011 1100,9.7,14.5
12-26-2011 1200,9.4,14.5
12-26-2011 1300,9.4,14.4
12-26-2011 1400,9.2,14.4
12-26-2011 1500,9.3,14.3
12-26-2011 1600,9,14.1
12-26-2011 1700,8.9,14
12-26-2011 1800,9.9,14
12-26-2011 1900,11.2,14.3
12-26-2011 2000,12.6,14.8
12-26-2011 2100,13.4,15.1
12-26-2011 2200,14.5,15.1
12-26-2011 2300,15.1,15.2
12-27-2011 0000,14.1,15.2
12-27-2011 0100,13.2,12.1
12-27-2011 0200,11.9,11.7
12-27-2011 0300,11.4,11.4
12-27-2011 0400,10.9,11.2
12-27-2011 0500,10.4,11
12-27-2011 0600,9.5,11
12-27-2011 0700,9.6,11
12-27-2011 0800,9.6,10.9
12-27-2011 0900,9,10.8
12-27-2011 1000,7.7,10.7
12-27-2011 1100,8,10.6
12-27-2011 1200,7.4,10.4
12-27-2011 1300,7.1,10.3
12-27-2011 1400,7.6,10.2
12-27-2011 1500,9.6,10.2
12-27-2011 1600,11.6,10.5
12-27-2011 1700,11.3,10.9
12-27-2011 1800,13.6,11.6
12-27-2011 1900,15,12.1
12-27-2011 2000,16.4,12.5
12-27-2011 2100,17.8,12.9
12-27-2011 2200,18.1,13
12-27-2011 2300,17.9,13.3
12-28-2011 0000,16,13.2
12-28-2011 0100,15,12.8
12-28-2011 0200,13.9,12.8
12-28-2011 0300,14,12.6
12-28-2011 0400,13.6,12.5
12-28-2011 0500,13.5,12.4
12-28-2011 0600,13.3,12.3
12-28-2011 0700,13.3,12.1
12-28-2011 0800,12.3,12
12-28-2011 0900,11.9,11.8
12-28-2011 1000,9.8,11.7
12-28-2011 1100,10,11.7
12-28-2011 1200,10.5,11.7
12-28-2011 1300,11,11.7
12-28-2011 1400,11.9,11.6
12-28-2011 1500,14.1,11.7
12-28-2011 1600,14,12
12-28-2011 1700,14.8,12.5
12-28-2011 1800,15.7,12.8
12-28-2011 1900,19,13.5
12-28-2011 2000,18.1,13.6
12-28-2011 2100,17,13.8
12-28-2011 2200,16.5,13.8
12-28-2011 2300,16.9,13.9
12-29-2011 0000,15.7,13.6
12-29-2011 0100,15.8,13.6
12-29-2011 0200,16.6,13.5
12-29-2011 0300,16.5,13.4
12-29-2011 0400,14.8,13.4
12-29-2011 0500,14,13.3
12-29-2011 0600,12.7,13.3
12-29-2011 0700,12.5,13.2
12-29-2011 0800,12.2,13.1
12-29-2011 0900,11.6,13
12-29-2011 1000,10.6,12.8
12-29-2011 1100,10.4,12.6
12-29-2011 1200,9.3,12.5
12-29-2011 1300,9,12.8
12-29-2011 1400,10.8,13
12-29-2011 1500,11.4,12.2
12-29-2011 1600,12.7,12.5
12-29-2011 1700,13.6,13.2
12-29-2011 1800,14.2,13.7
12-29-2011 1900,16.5,14.6
12-29-2011 2000,17.2,15
12-29-2011 2100,17.2,15.4
12-29-2011 2200,16.5,15.3
12-29-2011 2300,16,15.2
12-30-2011 0000,15.1,15.3
12-30-2011 0100,15.5,14.8
12-30-2011 0200,16.4,14.5
12-30-2011 0300,17.5,14.6
12-30-2011 0400,16.6,14.4
12-30-2011 0500,16.8,14.3
12-30-2011 0600,16.6,14.1
12-30-2011 0700,16.4,14
12-30-2011 0800,15.8,13.9
12-30-2011 0900,14.8,13.8
12-30-2011 1000,14.2,13.8
12-30-2011 1100,14.5,13.7
12-30-2011 1200,14.2,13.7
12-30-2011 1300,13.6,13.5
12-30-2011 1400,12,13.4
12-30-2011 1500,12.5,13.6
12-30-2011 1600,14.4,13.8
12-30-2011 1700,16.6,14.1
12-30-2011 1800,17.6,14.6
12-30-2011 1900,20.2,15.3
12-30-2011 2000,19.7,16
12-30-2011 2100,19.8,16.1
12-30-2011 2200,20.4,16.2
12-30-2011 2300,19.9,16.3
12-31-2011 0000,18.8,16.1
12-31-2011 0100,18.9,16.1
12-31-2011 0200,18.3,16
12-31-2011 0300,18.4,15.9
12-31-2011 0400,17.7,15.8
12-31-2011 0500,16.8,15.7
12-31-2011 0600,16.7,15.7
12-31-2011 0700,16.2,15.7
12-31-2011 0800,15.7,15.7
12-31-2011 0900,15.3,15.7
12-31-2011 1000,15,15.6
12-31-2011 1100,15.9,15.6
12-31-2011 1200,16.6,15.6
12-31-2011 1300,16,15.6
12-31-2011 1400,15.9,15.6
12-31-2011 1500,16.9,15.7
12-31-2011 1600,18,15.8
12-31-2011 1700,17.7,16.1
12-31-2011 1800,18.9,16.4
12-31-2011 1900,19.1,16.9
12-31-2011 2000,19.1,17.3
12-31-2011 2100,19.6,17.5
12-31-2011 2200,19.6,17.7
12-31-2011 2300,18.9,17.8
01-01-2012 0000,18.8,17.7
01-01-2012 0100,18.9,17.6
01-01-2012 0200,18.7,17.5
01-01-2012 0300,19.7,17.4
01-01-2012 0400,18.7,17.4
01-01-2012 0500,18.5,17.4
01-01-2012 0600,18.5,17.4
01-01-2012 0700,18.1,17.4
01-01-2012 0800,18.5,17.4
01-01-2012 0900,19.3,17.4
01-01-2012 1000,18.3,17.4
01-01-2012 1100,18.6,17.4
01-01-2012 1200,18.4,17.5
01-01-2012 1300,18,17.5
01-01-2012 1400,16.3,17.4
01-01-2012 1500,16,17.2
01-01-2012 1600,15.8,17.3
01-01-2012 1700,16.7,17.1
01-01-2012 1800,16.8,17.2
01-01-2012 1900,17.5,17.3
01-01-2012 2000,18,17.4
01-01-2012 2100,19.5,17.6
01-01-2012 2200,19.2,17.6
01-01-2012 2300,18.3,17.4
01-02-2012 0000,17.5,17.1
01-02-2012 0100,16.8,16.7
01-02-2012 0200,15.8,16.4
01-02-2012 0300,14.9,16
01-02-2012 0400,14.2,15.6
01-02-2012 0500,13.4,15.3
01-02-2012 0600,13,15
01-02-2012 0700,12.2,14.6
01-02-2012 0800,11.3,14.2
01-02-2012 0900,11,13.6
01-02-2012 1000,11.1,13.2
01-02-2012 1100,10.2,12.8
01-02-2012 1200,9.6,12.4
01-02-2012 1300,9.1,12.1
01-02-2012 1400,9,11.9
01-02-2012 1500,9.6,11.8
01-02-2012 1600,11.1,11.9
01-02-2012 1700,12.3,12.2
01-02-2012 1800,13.5,12.6
01-02-2012 1900,14,13
01-02-2012 2000,13.8,13.5
01-02-2012 2100,13.8,13.9
01-02-2012 2200,14,14.2
01-02-2012 2300,14.1,14.2
01-03-2012 0000,13.5,13.8
01-03-2012 0100,12.2,13.5
01-03-2012 0200,12.6,13.9
01-03-2012 0300,12.8,13.3
01-03-2012 0400,11.3,12.9
01-03-2012 0500,11,12.9
01-03-2012 0600,10.7,12.3
01-03-2012 0700,11,12.1
01-03-2012 0800,11.7,12.2
01-03-2012 0900,10.7,12.2
01-03-2012 1000,10.5,12
01-03-2012 1100,11,11.9
01-03-2012 1200,10.9,11.8
01-03-2012 1300,10.8,11.7
01-03-2012 1400,10.5,11.6
01-03-2012 1500,12.3,11.7
01-03-2012 1600,12.7,12.2
01-03-2012 1700,13.2,12.6
01-03-2012 1800,13.8,13.5
01-03-2012 1900,14.2,14
01-03-2012 2000,14.7,14.3
01-03-2012 2100,15.2,14.6
01-03-2012 2200,15.5,15
01-03-2012 2300,15.9,14.5
01-04-2012 0000,15,14.5
01-04-2012 0100,15.3,14.5
01-04-2012 0200,15.4,14.4
01-04-2012 0300,15.1,14.3
01-04-2012 0400,15.2,14.1
01-04-2012 0500,15.4,13.9
01-04-2012 0600,15.4,13.9
01-04-2012 0700,14.6,13.8
01-04-2012 0800,14.6,13.7
01-04-2012 0900,13.9,13.6
01-04-2012 1000,13.4,13.5
01-04-2012 1100,13.2,13.6
01-04-2012 1200,12.9,13.5
01-04-2012 1300,14.1,13.5
01-04-2012 1400,15.2,13.5
01-04-2012 1500,17,16.2
01-04-2012 1600,18.5,14
01-04-2012 1700,18.8,14.5
01-04-2012 1800,19.3,15
01-04-2012 1900,19.5,15.6
01-04-2012 2000,20.1,15.9
01-04-2012 2100,19.8,16.2
01-04-2012 2200,19,16.2
01-04-2012 2300,19.4,16.1
01-05-2012 0000,18,16.1
01-05-2012 0100,17.9,15.9
01-05-2012 0200,18.8,16.2
01-05-2012 0300,18.1,16.2
01-05-2012 0400,18,15.9
01-05-2012 0500,17.5,15.8
01-05-2012 0600,17.6,15.7
01-05-2012 0700,17.7,15.7
01-05-2012 0800,17.4,15.5
01-05-2012 0900,16.4,15.6
01-05-2012 1000,16.8,15.6
01-05-2012 1100,17.3,15.6
01-05-2012 1200,16,15.7
01-05-2012 1300,15.6,15.5
01-05-2012 1400,15.8,15.5
01-05-2012 1500,17,15.7
01-05-2012 1600,17.6,16
01-05-2012 1700,18.4,16.3
01-05-2012 1800,20,17
01-05-2012 1900,19.5,17.4
01-05-2012 2000,19.2,17.6
01-05-2012 2100,19.2,18.7
01-05-2012 2200,18.1,18.7
01-05-2012 2300,18.6,18.4
01-06-2012 0000,18.7,18
01-06-2012 0100,18.6,17.8
01-06-2012 0200,18.5,18
01-06-2012 0300,18.3,17.9
01-06-2012 0400,18.4,17.6
01-06-2012 0500,18.3,17.5
01-06-2012 0600,17.9,17.3
01-06-2012 0700,17.6,17.2
01-06-2012 0800,17,17.2
01-06-2012 0900,17.3,17.1
01-06-2012 1000,16.8,17
01-06-2012 1100,16.3,16.9
01-06-2012 1200,16.2,16.8
01-06-2012 1300,15.7,16.7
01-06-2012 1400,15.8,16.7
01-06-2012 1500,16.5,16.7
01-06-2012 1600,18,17
01-06-2012 1700,19.8,17.4
01-06-2012 1800,19.6,17.9
01-06-2012 1900,19.8,18.2
01-06-2012 2000,20,18.7
01-06-2012 2100,19.9,19.1
01-06-2012 2200,19.2,18.9
01-06-2012 2300,18.9,18.8
01-07-2012 0000,18.3,18.5
01-07-2012 0100,18.3,18.2
01-07-2012 0200,18.3,18
01-07-2012 0300,18,17.9
01-07-2012 0400,18,17.7
01-07-2012 0500,17.8,17.5
01-07-2012 0600,17.2,17.4
01-07-2012 0700,17.1,17.3
01-07-2012 0800,17.1,17.2
01-07-2012 0900,16.8,17.1
01-07-2012 1000,16.6,17
01-07-2012 1100,16.4,16.9
01-07-2012 1200,16.1,16.8
01-07-2012 1300,16,16.7
01-07-2012 1400,17,16.6
01-07-2012 1500,18.4,16.8
01-07-2012 1600,19.4,17.2
01-07-2012 1700,20.5,20.6
01-07-2012 1800,22.4,18.4
01-07-2012 1900,22.8,19.1
01-07-2012 2000,22.1,19.6
01-07-2012 2100,21.2,20
01-07-2012 2200,20.9,20
01-07-2012 2300,19.8,20
01-08-2012 0000,18.7,19.8
01-08-2012 0100,19.6,19.5
01-08-2012 0200,19.1,19.1
01-08-2012 0300,18.6,19
01-08-2012 0400,18.6,18.9
01-08-2012 0500,18.5,18.7
01-08-2012 0600,18.3,18.6
01-08-2012 0700,17.7,18.4
01-08-2012 0800,17.5,18.2
01-08-2012 0900,17.5,18.3
01-08-2012 1000,16.9,18.3
01-08-2012 1100,17.1,18.3
01-08-2012 1200,17,18.2
01-08-2012 1300,16.4,18
01-08-2012 1400,17.2,18
01-08-2012 1500,18.7,18.1
01-08-2012 1600,20.3,18.4
01-08-2012 1700,21.1,18.9
01-08-2012 1800,21.9,19.6
01-08-2012 1900,21.8,20.3
01-08-2012 2000,22,20.8
01-08-2012 2100,21.5,21
01-08-2012 2200,20.7,21.1
01-08-2012 2300,20.5,20.4
01-09-2012 0000,19.7,20.3
01-09-2012 0100,20.1,21
01-09-2012 0200,20.1,20.6
01-09-2012 0300,20.3,20
01-09-2012 0400,19.2,20
01-09-2012 0500,19.6,20.1
01-09-2012 0600,20,20.1
01-09-2012 0700,19.2,19.9
01-09-2012 0800,19.6,19.8
01-09-2012 0900,20.7,19.8
01-09-2012 1000,20.4,19.8
01-09-2012 1100,20.2,19.8
01-09-2012 1200,20.3,19.8
01-09-2012 1300,20.3,19.7
01-09-2012 1400,19.9,20
01-09-2012 1500,20.2,19.7
01-09-2012 1600,20.7,19.9
01-09-2012 1700,21.8,20.1
01-09-2012 1800,23.1,20.6
01-09-2012 1900,22.2,20.9
01-09-2012 2000,19.7,20.2
01-09-2012 2100,17.6,20.8
01-09-2012 2200,16,20.4
01-09-2012 2300,15.6,19.8
01-10-2012 0000,15,19.5
01-10-2012 0100,14.8,19.1
01-10-2012 0200,14.4,19.3
01-10-2012 0300,13.7,18.4
01-10-2012 0400,13.7,18.5
01-10-2012 0500,13.6,18.5
01-10-2012 0600,13.3,17.6
01-10-2012 0700,12.9,17.7
01-10-2012 0800,12,18.2
01-10-2012 0900,10.6,17.3
01-10-2012 1000,9.6,17.1
01-10-2012 1100,8.1,17.1
01-10-2012 1200,7.7,16.9
