dateAndTime,packeryATP_lighthouse,npsbiWTP_lighthouse
01-05-2025 1200,20.6,19.7
01-05-2025 1300,20.3,19.6
01-05-2025 1400,20.9,19.6
01-05-2025 1500,22.2,19.7
01-05-2025 1600,22.8,19.9
01-05-2025 1700,23.4,20.2
01-05-2025 1800,24.1,20.7
01-05-2025 1900,24.2,21.1
01-05-2025 2000,23.8,21.3
01-05-2025 2100,23.1,21.5
01-05-2025 2200,23.7,21.5
01-05-2025 2300,23.0,21.7
01-06-2025 0000,21.4,21.7
01-06-2025 0100,23.1,21.8
01-06-2025 0200,21.8,21.6
01-06-2025 0300,19.4,20.9
01-06-2025 0400,17.6,20.3
01-06-2025 0500,15.7,19.8
01-06-2025 0600,13.7,19.1
01-06-2025 0700,12.1,18.5
01-06-2025 0800,10.4,17.7
01-06-2025 0900,9.2,17.6
01-06-2025 1000,8.3,17.3
01-06-2025 1100,8.1,16.8
01-06-2025 1200,6.6,16.7
01-06-2025 1300,5.5,16.1
01-06-2025 1400,5.1,15.6
01-06-2025 1500,4.9,15.5
01-06-2025 1600,4.7,15.3
01-06-2025 1700,5.3,15.4
01-06-2025 1800,6.6,15.6
01-06-2025 1900,7.7,15.9
01-06-2025 2000,8.7,15.8
01-06-2025 2100,9.6,15.6
01-06-2025 2200,10.2,15.2
01-06-2025 2300,10.6,15.3
01-07-2025 0000,10.5,15.1
01-07-2025 0100,10.3,14.1
01-07-2025 0200,9.8,14.1
01-07-2025 0300,9.4,14.0
01-07-2025 0400,8.8,12.8
01-07-2025 0500,8.3,13.2
01-07-2025 0600,7.2,12.6
01-07-2025 0700,7.3,11.7
01-07-2025 0800,7.0,11.5
01-07-2025 0900,6.8,10.8
01-07-2025 1000,6.8,10.8
01-07-2025 1100,6.6,10.9
01-07-2025 1200,6.1,11.7
01-07-2025 1300,6.1,11.4
01-07-2025 1400,5.8,11.2
01-07-2025 1500,5.7,10.9
01-07-2025 1600,5.8,10.7
01-07-2025 1700,6.4,9.9
01-07-2025 1800,6.8,9.7
01-07-2025 1900,7.2,9.2
01-07-2025 2000,7.4,9.1
01-07-2025 2100,7.9,10.4
01-07-2025 2200,8.0,10.5
01-07-2025 2300,8.3,10.5
01-08-2025 0000,8.7,10.2
01-08-2025 0100,9.0,10.0
01-08-2025 0200,9.2,9.9
01-08-2025 0300,9.4,9.9
01-08-2025 0400,9.5,9.8
01-08-2025 0500,9.6,9.6
01-08-2025 0600,9.5,9.4
01-08-2025 0700,9.3,9.5
01-08-2025 0800,9.0,9.4
01-08-2025 0900,8.8,9.4
01-08-2025 1000,8.6,9.4
01-08-2025 1100,8.1,9.4
01-08-2025 1200,7.8,9.3
01-08-2025 1300,7.4,9.0
01-08-2025 1400,7.0,8.7
01-08-2025 1500,6.9,8.6
01-08-2025 1600,6.8,8.7
01-08-2025 1700,6.7,8.7
01-08-2025 1800,6.5,8.8
01-08-2025 1900,6.6,8.9
01-08-2025 2000,6.8,9.0
01-08-2025 2100,7.1,9.0
01-08-2025 2200,7.3,9.1
01-08-2025 2300,7.7,8.9
01-09-2025 0000,7.8,8.6
01-09-2025 0100,7.7,8.4
01-09-2025 0200,7.5,8.3
01-09-2025 0300,7.5,8.3
01-09-2025 0400,7.4,8.2
01-09-2025 0500,7.4,8.2
01-09-2025 0600,7.3,8.2
01-09-2025 0700,7.1,8.1
01-09-2025 0800,6.9,8.2
01-09-2025 0900,6.9,8.0
01-09-2025 1000,6.6,8.0
01-09-2025 1100,6.6,8.1
01-09-2025 1200,6.4,8.1
01-09-2025 1300,6.3,8.1
01-09-2025 1400,6.8,8.1
01-09-2025 1500,6.9,8.1
01-09-2025 1600,7.3,8.2
01-09-2025 1700,7.3,8.2
01-09-2025 1800,7.2,8.3
01-09-2025 1900,7.1,8.3
01-09-2025 2000,7.1,8.3
01-09-2025 2100,6.8,8.3
01-09-2025 2200,6.1,8.3
01-09-2025 2300,6.1,8.2
01-10-2025 0000,6.2,8.2
01-10-2025 0100,5.7,8.2
01-10-2025 0200,5.7,8.1
01-10-2025 0300,5.5,8.0
01-10-2025 0400,5.2,8.0
01-10-2025 0500,5.1,8.0
01-10-2025 0600,4.6,7.9
01-10-2025 0700,4.5,7.9
01-10-2025 0800,4.7,7.9
01-10-2025 0900,5.3,8.0
01-10-2025 1000,5.7,8.0
01-10-2025 1100,6.1,8.0
01-10-2025 1200,6.3,8.0
01-10-2025 1300,6.4,8.0
01-10-2025 1400,6.5,8.0
01-10-2025 1500,6.2,8.1
01-10-2025 1600,6.5,8.2
01-10-2025 1700,7.0,8.2
01-10-2025 1800,7.6,8.3
01-10-2025 1900,8.2,8.3
01-10-2025 2000,8.5,8.3
01-10-2025 2100,9.1,8.2
01-10-2025 2200,9.2,8.2
01-10-2025 2300,9.1,8.2
01-11-2025 0000,9.0,8.2
01-11-2025 0100,8.7,8.1
01-11-2025 0200,8.6,8.0
01-11-2025 0300,8.4,8.0
01-11-2025 0400,8.0,8.0
01-11-2025 0500,7.8,8.0
01-11-2025 0600,7.5,7.9
01-11-2025 0700,7.2,7.9
01-11-2025 0800,7.3,7.9
01-11-2025 0900,7.3,7.9
01-11-2025 1000,7.2,7.8
01-11-2025 1100,6.9,7.8
01-11-2025 1200,7.2,7.8
01-11-2025 1300,7.0,7.8
01-11-2025 1400,6.8,7.8
01-11-2025 1500,7.2,7.7
01-11-2025 1600,8.1,7.8
01-11-2025 1700,10.3,8.0
01-11-2025 1800,12.0,8.4
01-11-2025 1900,12.2,9.0
01-11-2025 2000,11.6,9.3
01-11-2025 2100,11.9,9.6
01-11-2025 2200,12.1,9.8
01-11-2025 2300,12.2,9.8
01-12-2025 0000,11.5,9.8
01-12-2025 0100,10.9,9.8
01-12-2025 0200,11.5,9.7
01-12-2025 0300,10.4,9.5
01-12-2025 0400,9.9,9.4
01-12-2025 0500,10.1,9.3
01-12-2025 0600,9.9,9.2
01-12-2025 0700,9.9,9.2
01-12-2025 0800,9.9,9.2
01-12-2025 0900,9.9,9.1
01-12-2025 1000,9.0,9.0
01-12-2025 1100,9.2,9.0
01-12-2025 1200,9.9,9.1
01-12-2025 1300,10.4,9.2
01-12-2025 1400,10.6,9.2
01-12-2025 1500,10.7,9.3
01-12-2025 1600,10.9,9.5
01-12-2025 1700,11.0,9.6
01-12-2025 1800,11.7,10.0
01-12-2025 1900,12.7,10.3
01-12-2025 2000,14.6,10.9
01-12-2025 2100,15.4,11.0
01-12-2025 2200,16.2,11.3
01-12-2025 2300,15.9,11.5
01-13-2025 0000,14.3,11.6
01-13-2025 0100,13.6,11.7
01-13-2025 0200,12.9,11.7
01-13-2025 0300,11.9,11.6
01-13-2025 0400,11.5,11.6
01-13-2025 0500,11.5,11.6
01-13-2025 0600,11.6,11.3
01-13-2025 0700,12.1,10.9
01-13-2025 0800,11.7,10.7
01-13-2025 0900,11.2,10.7
01-13-2025 1000,10.4,10.7
01-13-2025 1100,9.9,10.6
01-13-2025 1200,9.4,10.5
01-13-2025 1300,9.0,10.4
01-13-2025 1400,9.0,10.2
01-13-2025 1500,9.1,10.1
01-13-2025 1600,9.6,10.3
01-13-2025 1700,9.9,10.6
01-13-2025 1800,10.3,10.9
01-13-2025 1900,11.1,11.4
01-13-2025 2000,12.2,11.7
01-13-2025 2100,12.9,12.1
01-13-2025 2200,13.9,12.4
01-13-2025 2300,13.9,12.5
01-14-2025 0000,13.4,12.6
01-14-2025 0100,13.0,12.5
01-14-2025 0200,12.9,12.3
01-14-2025 0300,12.9,11.9
01-14-2025 0400,12.9,11.7
01-14-2025 0500,12.8,11.7
01-14-2025 0600,12.7,11.7
01-14-2025 0700,12.1,11.8
01-14-2025 0800,11.8,11.6
01-14-2025 0900,11.8,11.5
01-14-2025 1000,11.7,11.5
01-14-2025 1100,11.4,11.6
01-14-2025 1200,11.3,11.5
01-14-2025 1300,11.3,11.4
01-14-2025 1400,11.3,11.4
01-14-2025 1500,11.4,11.3
01-14-2025 1600,11.4,11.3
01-14-2025 1700,11.1,11.3
01-14-2025 1800,11.0,11.4
01-14-2025 1900,11.1,11.4
01-14-2025 2000,10.9,11.4
01-14-2025 2100,11.0,11.5
01-14-2025 2200,11.2,11.5
01-14-2025 2300,11.6,11.5
01-15-2025 0000,11.9,11.5
01-15-2025 0100,11.3,11.5
01-15-2025 0200,11.1,11.5
01-15-2025 0300,11.3,11.5
01-15-2025 0400,11.5,11.4
01-15-2025 0500,11.4,11.4
01-15-2025 0600,11.3,11.4
01-15-2025 0700,11.5,11.4
01-15-2025 0800,11.5,11.4
01-15-2025 0900,11.7,11.4
01-15-2025 1000,11.5,11.4
01-15-2025 1100,11.1,11.4
01-15-2025 1200,10.9,11.4
01-15-2025 1300,10.9,11.4
01-15-2025 1400,10.6,11.4
01-15-2025 1500,10.3,11.4
01-15-2025 1600,10.5,11.4
01-15-2025 1700,10.7,11.4
01-15-2025 1800,10.9,11.5
01-15-2025 1900,11.3,11.6
01-15-2025 2000,11.5,11.6
01-15-2025 2100,11.8,11.7
01-15-2025 2200,11.7,11.8
01-15-2025 2300,11.9,11.8
01-16-2025 0000,11.8,11.8
01-16-2025 0100,11.8,11.8
01-16-2025 0200,12.0,11.6
01-16-2025 0300,12.0,11.7
01-16-2025 0400,12.0,11.7
01-16-2025 0500,12.2,11.6
01-16-2025 0600,12.5,11.6
01-16-2025 0700,12.3,11.6
01-16-2025 0800,12.4,11.6
01-16-2025 0900,11.8,11.6
01-16-2025 1000,11.0,11.6
01-16-2025 1100,9.8,11.5
01-16-2025 1200,9.6,11.4
01-16-2025 1300,8.9,11.3
01-16-2025 1400,8.3,11.2
01-16-2025 1500,8.9,11.3
01-16-2025 1600,10.8,11.3
01-16-2025 1700,11.7,11.5
01-16-2025 1800,12.3,11.8
01-16-2025 1900,12.9,12.4
01-16-2025 2000,-999.0,-999.0
01-16-2025 2100,15.5,13.0
01-16-2025 2200,15.4,13.2
01-16-2025 2300,14.3,13.3
01-17-2025 0000,13.7,13.2
01-17-2025 0100,13.0,13.2
01-17-2025 0200,13.2,13.3
01-17-2025 0300,12.8,13.3
01-17-2025 0400,12.6,13.2
01-17-2025 0500,12.7,12.9
01-17-2025 0600,12.4,12.7
01-17-2025 0700,12.4,12.6
01-17-2025 0800,11.9,12.5
01-17-2025 0900,11.7,12.5
01-17-2025 1000,11.5,12.4
01-17-2025 1100,11.6,12.4
01-17-2025 1200,12.0,12.3
01-17-2025 1300,11.8,12.2
01-17-2025 1400,12.4,12.2
01-17-2025 1500,13.7,12.2
01-17-2025 1600,16.4,12.4
01-17-2025 1700,18.6,12.7
01-17-2025 1800,19.4,12.9
01-17-2025 1900,20.2,13.1
01-17-2025 2000,17.5,13.4
01-17-2025 2100,19.8,13.7
01-17-2025 2200,19.5,13.8
01-17-2025 2300,18.4,14.0
01-18-2025 0000,18.6,14.1
01-18-2025 0100,18.3,14.1
01-18-2025 0200,18.3,14.2
01-18-2025 0300,18.5,14.2
01-18-2025 0400,17.6,14.2
01-18-2025 0500,17.6,14.2
01-18-2025 0600,17.1,14.2
01-18-2025 0700,16.3,14.2
01-18-2025 0800,16.3,14.2
01-18-2025 0900,16.3,14.2
01-18-2025 1000,16.6,14.2
01-18-2025 1100,16.4,14.2
01-18-2025 1200,16.6,14.3
01-18-2025 1300,16.1,14.3
01-18-2025 1400,14.8,14.2
01-18-2025 1500,15.4,14.3
01-18-2025 1600,17.2,14.4
01-18-2025 1700,19.2,14.8
01-18-2025 1800,18.2,15.1
01-18-2025 1900,20.2,15.5
01-18-2025 2000,21.1,16.1
01-18-2025 2100,21.3,16.2
01-18-2025 2200,20.5,16.6
01-18-2025 2300,20.1,16.8
01-19-2025 0000,19.7,16.7
01-19-2025 0100,18.6,16.6
01-19-2025 0200,17.4,16.3
01-19-2025 0300,16.5,16.1
01-19-2025 0400,15.3,14.9
01-19-2025 0500,14.2,15.3
01-19-2025 0600,12.9,15.3
01-19-2025 0700,11.9,15.2
01-19-2025 0800,11.0,15.0
01-19-2025 0900,10.2,14.3
01-19-2025 1000,9.0,13.9
01-19-2025 1100,8.0,13.6
01-19-2025 1200,6.7,12.5
01-19-2025 1300,5.6,11.9
01-19-2025 1400,4.1,12.3
01-19-2025 1500,3.6,12.1
01-19-2025 1600,4.4,12.2
01-19-2025 1700,5.1,12.3
01-19-2025 1800,6.1,12.3
01-19-2025 1900,6.9,12.5
01-19-2025 2000,7.6,12.6
01-19-2025 2100,8.2,12.6
01-19-2025 2200,8.6,12.7
01-19-2025 2300,8.5,12.5
01-20-2025 0000,8.2,12.1
01-20-2025 0100,7.9,11.7
01-20-2025 0200,7.4,11.2
01-20-2025 0300,7.0,10.9
01-20-2025 0400,6.5,10.0
01-20-2025 0500,6.1,9.8
01-20-2025 0600,5.8,10.2
01-20-2025 0700,5.8,9.8
01-20-2025 0800,5.8,9.6
01-20-2025 0900,5.1,9.6
01-20-2025 1000,5.5,9.6
01-20-2025 1100,5.1,9.6
01-20-2025 1200,5.8,9.4
01-20-2025 1300,5.5,8.4
01-20-2025 1400,5.6,8.2
01-20-2025 1500,6.0,9.1
01-20-2025 1600,5.3,8.7
01-20-2025 1700,5.8,8.9
01-20-2025 1800,5.5,8.5
01-20-2025 1900,5.9,8.7
01-20-2025 2000,6.7,8.0
01-20-2025 2100,6.6,7.8
01-20-2025 2200,8.2,8.0
01-20-2025 2300,8.2,7.9
01-21-2025 0000,8.6,8.0
01-21-2025 0100,8.1,7.7
01-21-2025 0200,5.1,7.7
01-21-2025 0300,4.9,7.9
01-21-2025 0400,4.6,7.5
01-21-2025 0500,4.6,7.5
01-21-2025 0600,4.3,7.2
01-21-2025 0700,3.7,6.7
01-21-2025 0800,3.2,6.4
01-21-2025 0900,2.0,6.1
01-21-2025 1000,1.5,6.6
01-21-2025 1100,1.4,6.5
01-21-2025 1200,1.3,6.5
01-21-2025 1300,0.9,6.7
01-21-2025 1400,0.7,6.5
01-21-2025 1500,0.7,6.5
01-21-2025 1600,0.4,6.5
01-21-2025 1700,0.7,6.5
01-21-2025 1800,0.9,6.5
01-21-2025 1900,1.0,6.5
01-21-2025 2000,1.3,6.5
01-21-2025 2100,1.7,6.5
01-21-2025 2200,2.6,6.6
01-21-2025 2300,3.3,6.6
01-22-2025 0000,3.5,6.5
01-22-2025 0100,2.9,6.4
01-22-2025 0200,2.8,6.3
01-22-2025 0300,2.4,6.2
01-22-2025 0400,2.2,6.1
01-22-2025 0500,2.1,5.9
01-22-2025 0600,3.0,5.8
01-22-2025 0700,2.0,5.7
01-22-2025 0800,1.7,5.6
01-22-2025 0900,1.9,5.5
01-22-2025 1000,0.1,5.4
01-22-2025 1100,-0.9,5.2
01-22-2025 1200,-0.4,5.1
01-22-2025 1300,0.0,4.9
01-22-2025 1400,-0.2,4.7
01-22-2025 1500,0.8,4.6
01-22-2025 1600,2.8,4.5
01-22-2025 1700,4.1,4.8
01-22-2025 1800,5.4,5.1
01-22-2025 1900,7.6,5.8
01-22-2025 2000,8.5,6.3
01-22-2025 2100,9.5,6.9
01-22-2025 2200,10.3,7.1
01-22-2025 2300,10.6,7.3
01-23-2025 0000,8.2,7.5
01-23-2025 0100,8.4,7.6
01-23-2025 0200,7.3,7.5
01-23-2025 0300,7.1,7.3
01-23-2025 0400,7.6,7.0
01-23-2025 0500,7.3,6.9
01-23-2025 0600,7.5,6.7
01-23-2025 0700,7.3,6.7
01-23-2025 0800,7.5,6.5
01-23-2025 0900,7.7,6.4
01-23-2025 1000,7.8,6.5
01-23-2025 1100,7.6,6.6
01-23-2025 1200,8.1,6.8
01-23-2025 1300,7.5,6.9
01-23-2025 1400,7.8,7.0
01-23-2025 1500,8.4,6.8
01-23-2025 1600,8.5,6.7
01-23-2025 1700,8.5,7.0
01-23-2025 1800,8.7,7.5
01-23-2025 1900,9.1,7.6
01-23-2025 2000,9.4,7.9
01-23-2025 2100,10.0,8.4
01-23-2025 2200,10.0,8.1
01-23-2025 2300,10.0,8.3
01-24-2025 0000,9.9,8.4
01-24-2025 0100,10.1,8.2
01-24-2025 0200,9.9,8.2
01-24-2025 0300,9.0,8.3
01-24-2025 0400,8.8,8.3
01-24-2025 0500,9.0,8.3
01-24-2025 0600,8.9,8.2
01-24-2025 0700,9.2,8.1
01-24-2025 0800,8.8,8.1
01-24-2025 0900,8.5,8.1
01-24-2025 1000,8.2,8.0
01-24-2025 1100,7.6,8.0
01-24-2025 1200,7.0,7.9
01-24-2025 1300,7.5,7.8
01-24-2025 1400,7.3,7.7
01-24-2025 1500,7.8,7.6
01-24-2025 1600,7.9,7.8
01-24-2025 1700,8.6,8.2
01-24-2025 1800,9.4,8.7
01-24-2025 1900,11.6,9.3
01-24-2025 2000,11.9,9.6
01-24-2025 2100,12.5,9.9
01-24-2025 2200,12.5,10.4
01-24-2025 2300,12.8,10.4
01-25-2025 0000,11.6,10.6
01-25-2025 0100,10.2,10.6
01-25-2025 0200,10.1,10.7
01-25-2025 0300,10.2,10.3
01-25-2025 0400,10.2,9.8
01-25-2025 0500,10.6,9.6
01-25-2025 0600,10.6,9.5
01-25-2025 0700,9.8,9.3
01-25-2025 0800,9.8,9.2
01-25-2025 0900,10.2,8.9
01-25-2025 1000,10.2,8.8
01-25-2025 1100,10.2,8.8
01-25-2025 1200,10.9,8.8
01-25-2025 1300,10.8,8.8
01-25-2025 1400,10.3,8.7
01-25-2025 1500,12.3,8.8
01-25-2025 1600,14.5,9.0
01-25-2025 1700,13.6,9.4
01-25-2025 1800,18.9,9.8
01-25-2025 1900,17.7,10.3
01-25-2025 2000,16.6,10.6
01-25-2025 2100,16.1,10.8
01-25-2025 2200,16.8,11.0
01-25-2025 2300,16.2,11.1
01-26-2025 0000,15.6,11.2
01-26-2025 0100,14.1,11.4
01-26-2025 0200,17.1,11.9
01-26-2025 0300,17.6,11.8
01-26-2025 0400,17.7,11.5
01-26-2025 0500,17.4,11.5
01-26-2025 0600,17.0,11.5
01-26-2025 0700,17.7,11.5
01-26-2025 0800,17.4,11.5
01-26-2025 0900,17.9,11.6
01-26-2025 1000,15.1,11.7
01-26-2025 1100,16.7,11.8
01-26-2025 1200,15.5,11.9
01-26-2025 1300,15.4,12.1
01-26-2025 1400,15.4,12.2
01-26-2025 1500,16.5,12.2
01-26-2025 1600,18.0,12.1
01-26-2025 1700,18.9,12.3
01-26-2025 1800,18.7,12.6
01-26-2025 1900,19.2,12.9
01-26-2025 2000,18.9,13.1
01-26-2025 2100,18.9,13.2
01-26-2025 2200,18.6,13.3
01-26-2025 2300,18.9,13.4
01-27-2025 0000,18.6,13.4
01-27-2025 0100,18.2,13.5
01-27-2025 0200,17.2,13.5
01-27-2025 0300,17.4,13.6
01-27-2025 0400,17.1,13.7
01-27-2025 0500,16.1,13.7
01-27-2025 0600,16.5,13.7
01-27-2025 0700,16.5,13.7
01-27-2025 0800,15.5,13.8
01-27-2025 0900,15.1,13.8
01-27-2025 1000,15.2,13.8
01-27-2025 1100,14.1,13.8
01-27-2025 1200,14.0,13.7
01-27-2025 1300,13.2,13.8
01-27-2025 1400,13.1,13.7
01-27-2025 1500,12.8,14.0
01-27-2025 1600,13.0,14.2
01-27-2025 1700,13.1,14.4
01-27-2025 1800,13.4,14.6
01-27-2025 1900,13.4,14.8
01-27-2025 2000,13.1,15.0
01-27-2025 2100,13.4,14.9
01-27-2025 2200,13.1,14.9
01-27-2025 2300,13.3,14.7
01-28-2025 0000,13.4,14.9
01-28-2025 0100,13.2,14.7
01-28-2025 0200,12.8,14.7
01-28-2025 0300,12.7,14.6
01-28-2025 0400,12.5,14.3
01-28-2025 0500,12.3,14.3
01-28-2025 0600,12.2,14.2
01-28-2025 0700,12.0,14.1
01-28-2025 0800,11.9,14.1
01-28-2025 0900,12.0,14.0
01-28-2025 1000,12.1,14.0
01-28-2025 1100,12.2,14.0
01-28-2025 1200,12.2,13.9
01-28-2025 1300,12.4,13.9
01-28-2025 1400,12.5,13.8
01-28-2025 1500,12.6,13.8
01-28-2025 1600,12.8,13.8
01-28-2025 1700,13.1,13.8
01-28-2025 1800,13.2,14.0
01-28-2025 1900,14.2,14.1
01-28-2025 2000,14.3,14.3
01-28-2025 2100,14.7,14.5
01-28-2025 2200,14.0,14.6
01-28-2025 2300,14.1,14.7
01-29-2025 0000,14.0,14.7
01-29-2025 0100,13.6,14.6
01-29-2025 0200,13.5,14.5
01-29-2025 0300,13.6,14.3
01-29-2025 0400,13.7,14.3
01-29-2025 0500,13.8,14.3
01-29-2025 0600,14.5,14.3
01-29-2025 0700,14.2,14.3
01-29-2025 0800,14.4,14.4
01-29-2025 0900,14.4,14.4
01-29-2025 1000,14.7,14.4
01-29-2025 1100,16.2,14.5
01-29-2025 1200,17.5,14.5
01-29-2025 1300,18.2,14.5
01-29-2025 1400,18.6,14.5
01-29-2025 1500,19.1,14.6
01-29-2025 1600,20.4,14.8
01-29-2025 1700,21.1,14.9
01-29-2025 1800,20.3,15.1
01-29-2025 1900,21.2,15.5
01-29-2025 2000,20.6,15.9
01-29-2025 2100,21.3,16.4
01-29-2025 2200,21.4,16.6
01-29-2025 2300,20.7,16.9
01-30-2025 0000,20.4,17.0
01-30-2025 0100,20.1,17.0
01-30-2025 0200,20.5,17.0
01-30-2025 0300,20.3,16.9
01-30-2025 0400,20.1,16.7
01-30-2025 0500,20.3,16.7
01-30-2025 0600,19.9,16.7
01-30-2025 0700,19.4,16.7
01-30-2025 0800,19.4,16.8
01-30-2025 0900,19.2,16.7
01-30-2025 1000,19.6,16.8
01-30-2025 1100,19.3,16.8
01-30-2025 1200,19.1,16.8
01-30-2025 1300,19.5,16.7
01-30-2025 1400,19.4,16.7
01-30-2025 1500,19.0,16.7
01-30-2025 1600,18.9,16.7
01-30-2025 1700,19.5,16.9
01-30-2025 1800,20.0,17.2
01-30-2025 1900,22.1,17.6
01-30-2025 2000,22.5,18.0
01-30-2025 2100,22.4,18.2
01-30-2025 2200,21.8,17.5
01-30-2025 2300,20.0,17.8
01-31-2025 0000,19.6,18.0
01-31-2025 0100,19.2,18.1
01-31-2025 0200,18.4,18.1
01-31-2025 0300,17.9,18.0
01-31-2025 0400,17.6,18.0
01-31-2025 0500,16.5,17.8
01-31-2025 0600,15.5,17.6
01-31-2025 0700,15.9,17.3
01-31-2025 0800,16.0,17.2
01-31-2025 0900,15.6,17.1
01-31-2025 1000,14.9,17.1
01-31-2025 1100,14.9,16.9
01-31-2025 1200,15.0,16.8
01-31-2025 1300,14.5,16.7
01-31-2025 1400,14.4,16.7
01-31-2025 1500,15.3,16.7
01-31-2025 1600,17.6,17.1
01-31-2025 1700,20.4,17.5
01-31-2025 1800,20.7,17.6
01-31-2025 1900,21.1,18.0
01-31-2025 2000,21.2,18.4
01-31-2025 2100,22.6,18.4
01-31-2025 2200,22.6,18.6
01-31-2025 2300,21.4,18.6
02-01-2025 0000,20.4,18.5
02-01-2025 0100,18.8,18.3
02-01-2025 0200,17.7,18.1
02-01-2025 0300,16.4,17.9
02-01-2025 0400,15.4,17.7
02-01-2025 0500,14.8,17.5
02-01-2025 0600,15.3,17.4
02-01-2025 0700,15.2,17.2
02-01-2025 0800,16.3,17.0
02-01-2025 0900,14.5,16.9
02-01-2025 1000,12.0,16.7
02-01-2025 1100,12.3,16.6
02-01-2025 1200,12.7,16.4
02-01-2025 1300,12.9,16.3
02-01-2025 1400,13.5,16.1
02-01-2025 1500,14.3,16.4
02-01-2025 1600,15.9,16.6
02-01-2025 1700,16.8,16.9
02-01-2025 1800,17.6,17.1
02-01-2025 1900,20.1,17.6
02-01-2025 2000,21.6,18.4
02-01-2025 2100,19.1,18.7
02-01-2025 2200,18.4,18.7
02-01-2025 2300,18.4,18.5
02-02-2025 0000,19.0,18.4
02-02-2025 0100,16.5,18.3
02-02-2025 0200,16.2,18.2
02-02-2025 0300,16.1,18.1
02-02-2025 0400,16.2,17.7
02-02-2025 0500,16.2,17.5
02-02-2025 0600,15.8,17.3
02-02-2025 0700,16.3,17.2
02-02-2025 0800,15.9,17.1
02-02-2025 0900,15.6,17.0
02-02-2025 1000,15.8,16.8
02-02-2025 1100,15.9,16.7
02-02-2025 1200,16.0,16.7
02-02-2025 1300,15.2,16.6
02-02-2025 1400,16.3,16.6
02-02-2025 1500,17.3,16.7
02-02-2025 1600,18.5,17.1
02-02-2025 1700,20.5,17.4
02-02-2025 1800,21.1,18.0
02-02-2025 1900,21.6,18.5
02-02-2025 2000,21.6,18.7
02-02-2025 2100,21.6,19.1
02-02-2025 2200,21.7,19.4
02-02-2025 2300,21.0,19.4
02-03-2025 0000,19.7,19.3
02-03-2025 0100,19.1,19.2
02-03-2025 0200,18.9,19.1
02-03-2025 0300,18.6,19.0
02-03-2025 0400,18.7,18.9
02-03-2025 0500,19.4,18.8
02-03-2025 0600,19.1,18.8
02-03-2025 0700,18.6,18.7
02-03-2025 0800,18.8,18.7
02-03-2025 0900,18.4,18.5
02-03-2025 1000,18.1,18.5
02-03-2025 1100,18.4,18.5
02-03-2025 1200,18.9,18.5
02-03-2025 1300,18.7,18.5
02-03-2025 1400,18.5,18.5
02-03-2025 1500,19.2,18.5
02-03-2025 1600,19.2,18.6
02-03-2025 1700,20.0,18.8
02-03-2025 1800,21.4,19.2
02-03-2025 1900,21.5,19.4
02-03-2025 2000,21.9,20.0
02-03-2025 2100,21.7,20.4
02-03-2025 2200,21.9,20.6
02-03-2025 2300,21.2,20.6
02-04-2025 0000,19.7,20.6
02-04-2025 0100,19.5,20.6
02-04-2025 0200,19.6,20.5
02-04-2025 0300,20.3,20.3
02-04-2025 0400,19.8,20.0
02-04-2025 0500,20.6,19.9
02-04-2025 0600,19.9,20.0
02-04-2025 0700,20.1,20.0
02-04-2025 0800,19.5,20.0
02-04-2025 0900,19.1,19.9
02-04-2025 1000,18.7,19.9
02-04-2025 1100,18.5,19.9
02-04-2025 1200,18.4,19.8
02-04-2025 1300,18.9,19.8
02-04-2025 1400,19.3,19.7
02-04-2025 1500,20.5,19.8
02-04-2025 1600,19.9,20.0
02-04-2025 1700,21.4,20.4
02-04-2025 1800,22.8,20.9
02-04-2025 1900,23.4,21.6
02-04-2025 2000,22.9,21.8
02-04-2025 2100,23.1,21.9
02-04-2025 2200,21.7,21.9
02-04-2025 2300,21.5,21.9
02-05-2025 0000,20.4,22.2
02-05-2025 0100,19.8,22.6
02-05-2025 0200,19.6,22.6
02-05-2025 0300,19.6,22.6
02-05-2025 0400,19.2,22.5
02-05-2025 0500,19.3,22.5
02-05-2025 0600,18.7,22.4
02-05-2025 0700,19.4,22.2
02-05-2025 0800,18.9,22.0
02-05-2025 0900,18.7,21.9
02-05-2025 1000,19.7,21.8
02-05-2025 1100,20.2,21.6
02-05-2025 1200,20.0,21.4
02-05-2025 1300,20.7,21.2
02-05-2025 1400,19.9,21.2
02-05-2025 1500,20.7,21.1
02-05-2025 1600,21.2,21.3
02-05-2025 1700,21.7,21.6
02-05-2025 1800,23.2,22.0
02-05-2025 1900,23.3,22.5
02-05-2025 2000,23.4,22.7
02-05-2025 2100,23.4,23.2
02-05-2025 2200,22.7,23.2
02-05-2025 2300,22.3,23.3
02-06-2025 0000,21.0,23.2
02-06-2025 0100,20.4,22.9
02-06-2025 0200,19.3,22.7
02-06-2025 0300,19.8,22.5
02-06-2025 0400,20.0,22.3
02-06-2025 0500,20.1,22.0
02-06-2025 0600,19.9,21.9
02-06-2025 0700,19.4,21.7
02-06-2025 0800,19.3,21.6
02-06-2025 0900,19.4,21.6
02-06-2025 1000,19.2,21.6
02-06-2025 1100,19.1,21.7
02-06-2025 1200,19.1,21.5
02-06-2025 1300,19.1,21.4
02-06-2025 1400,19.4,21.4
02-06-2025 1500,19.9,21.5
02-06-2025 1600,20.3,21.7
02-06-2025 1700,20.9,22.1
02-06-2025 1800,21.8,22.4
